"mkm10d_ptv_wavelet.HHL_gldm_SmallDependenceHighGrayLevelEmphasis_234","mkm10d_ptv_wavelet.LLL_firstorder_Skewness_230","sub"
2.19777332701938,-1.2585885950009,2269346
3.74309590347864,1.10981040417768,2271329
-0.573896852931353,0.651232434515362,2274521
-0.247319641383459,0.405650228442325,2276121
-0.408947045609746,-0.0796643120835875,2278618
0.274598409792646,0.809525995962958,2285214
-0.560489100554742,0.820922888285622,2286108
-0.121009528230883,-1.3758024639936,2293123
0.822944887464996,0.611909931410508,2294852
-0.140588709481155,-2.44434547713187,2294873
-0.530052323898693,-0.705969209856817,2296332
-0.516148474551951,1.49257965687635,2305114
0.126621826351391,-0.698248716561101,2305115
-0.589003051311271,0.440179427831595,2306459
-0.215607776448072,-0.660400883694855,2306893
-0.0798791816285064,0.965797042767943,2317120
-0.534042084821705,-1.33750780823859,2319068
-0.0875412093147031,0.514345327466279,2321962
0.316357060928493,-0.406556223318977,2331869
-0.563120617236122,1.33637483697473,2336735
-0.186645809525948,-0.453155492292014,2339674
-0.592609707298713,0.76631909477065,2340155
0.754388030907442,-0.996141818843578,2340322
-0.191731562594483,0.144566411983321,2350037
-0.00653105700264779,0.611359569569684,2352038
-0.288566418170728,1.1465602540465,2359944
-0.554917571425251,1.13411833434855,2381907
0.952047369229059,-1.92841320881527,2393207
-0.294138432384505,-1.62909208281229,2395415
-0.419510390502477,1.06008125277225,2395943
-0.507336258842592,1.10414689475788,2401405
-0.160710844654771,0.458640456826943,2405144
0.521174715746846,-2.0194629679067,2414406
-0.512136683624875,0.776621872071771,2419459
-0.47116207896298,0.769014912365526,2425694
-0.53245366773594,0.167242505095702,2426863
-0.451170943536908,0.561864184796838,2430773
-0.218081658003209,-0.856870574977099,2439458
-0.308333871913535,-1.88590284137457,2443354
-0.0694531954081092,-1.76760336768777,2445526
-0.555538808150575,0.533127328276632,2448298
-0.289653753548808,-1.60831848347221,2453577
0.100735625078963,0.491848286763941,2474709
0.011876488229502,0.817318504311418,2480056
-0.188855810220152,0.125362283123775,2480330
-0.349418665212037,-2.75206481197329,2487135
-0.602350857266237,-2.88154804082636,2488660
-0.416053429960261,0.953280358668822,2490180
0.177959870590276,-0.0545148187568859,2493534
-0.325771241596166,-0.319498365054163,2498991
0.412672259115683,-1.30702055436421,2500377
-0.340173767588775,-0.126117798928461,2504802
-0.27803641206425,-0.607310703078834,2510402
0.352733931356392,-2.16084695895451,2520618
0.509290838279243,0.59634719807685,2559453
-0.516340203467209,0.756146761640901,277752
-0.651212340139192,1.31700445108896,308862
-0.464397919577317,-0.5586652671711,58325
-0.213830463978111,0.584570841541713,92173
-0.308520905131073,1.10378455860402,923666
-0.0910084102511376,0.973601376434733,965005
-0.371749268416025,0.237198245799067,983079
