"mkm6d_ptv4_wavelet.HHL_firstorder_Skewness_235","mkm6d_ptv4_wavelet.LHH_firstorder_Skewness_227","sub"
-0.405432375353304,2.41127941073395,2219842
0.290235382931698,0.466610979535647,2224150
-0.195084878117174,-0.989655254170526,2228399
-0.876756212460223,-0.870143146727185,2228400
-1.13301188268507,-1.23679001739656,2234271
-0.358406581918702,1.50384268306758,2234422
-0.14953743401456,0.0275540801503095,2237571
0.556557662451209,-0.618316650047826,2244172
-0.737259412040614,0.111961159535034,2247869
-0.517392740157509,0.174821864006401,2250648
-0.924744348940864,-0.75002117860084,2250836
-0.257583844318901,-1.22820693878898,2267382
0.804860751315032,0.0393819201501947,2269346
-1.54672556092328,-1.02301258819932,2271329
-0.449768083538353,-0.487399114291426,2274521
-0.668296571433902,0.888423020880137,2276121
0.265725412859179,0.306676602500575,2278618
-0.259348252501621,-1.76819124321569,2285214
-0.118619491503049,1.46048691176191,2286108
0.0618634572425638,-1.07298003831701,2293123
-0.766778852281007,1.88737774685492,2294852
-0.247129686822991,-1.13854492544403,2294873
-0.398890123106864,-0.609265937041516,2296332
1.59225484635044,0.555016763812324,2305114
-0.631809839566244,0.230354419702628,2305115
-0.180586826872907,-0.237927303648801,2306459
0.490185553624069,-0.707383204873727,2306893
-0.0953746276885044,-0.33986052949737,2317120
-0.126831877633914,-0.162375730159797,2319068
-0.138581465914043,-0.18981849075826,2321962
0.208479950083378,-0.371273413172786,2331869
-0.42526739789022,0.0749551268906643,2336735
-0.349694728403165,0.0390055288255788,2339674
0.815569500000226,0.863958466034733,2340155
-0.262982996618458,-0.639123250197588,2340322
-0.869703419806859,0.231655303696658,2350037
-0.537140077673192,-0.660119934729013,2352038
3.45900983838161,-2.27113639659978,2359944
0.88580643920449,0.0356815368571428,2381907
0.0236048902482685,-1.36253182960761,2393207
-0.226849407651244,-0.290034791258672,2395415
0.246653298161219,-0.706658488741597,2395943
0.978852458751312,-0.470460729282337,2401405
-0.314011941455496,-1.20581894815054,2405144
-0.803620561650056,1.27709859511231,2414406
1.23259769560566,1.05319945498722,2419459
-0.948202690694471,-0.809349146871553,2425694
-0.471495676944871,-0.515494096451859,2426863
0.374664449153393,-0.0123017973433553,2430773
-0.206898975546958,1.46068771185616,2439458
0.081059213121306,-0.106279788559856,2443354
-0.387264239674744,-0.235570945342389,2445526
-0.182831965361556,-1.54708268698623,2448298
-0.326338258822079,-0.0014698270253838,2453577
-0.331497540825831,0.647945885299494,2474709
0.904359589753072,0.213202474338443,2480056
1.12273432360621,-0.322154689343972,2480330
0.91468219157875,2.17155423264374,2487135
-0.992952218359755,-0.396599281480848,2488660
-0.15837288315896,-0.119533944341416,2490180
-0.653654576805726,-0.770172184886522,2493534
-0.333414203928576,-1.45535995844452,2498991
-0.997894364136352,-0.824987282802774,2500377
1.05400542123596,-0.159640853612422,2504802
4.54571403214408,0.902266228096359,2510402
0.970199993179341,-0.40379266029992,2520618
-0.420987755692813,0.0362555954546516,2559453
0.648456410281064,0.275152124617283,277752
-0.968044194529237,-0.00763838513220518,308862
-0.591344216737776,1.08339223413883,58325
-0.476749554958108,0.697980504484475,92173
-0.948203844454743,-0.330871600503442,923666
0.1279888006274,0.221027176202574,965005
-0.703609890431548,-0.421494137815685,983079
