"sub","lemm_prc_v7_250.x","lemm_prc_v45_250","lemm_prc_grady_247","lemm_prc_m210_248","lemm_prc_m003_250","lemm_prc_m120_250","lemm_prc_eigen_min_250","lemm_prc_gradx_245","lemm_prc_m011_250","lemm_prc_m021_250","lemm_prc_m110_250","lemm_prc_skewness_250","lemm_prc_v30_249","lemm_prc_v43_250","lemm_prc_gradz_250.x","lemm_prc_m101_250","lemm_prc_m111_247","lemm_prc_m201_250","lemm_prc_m012_250","lemm_prc_m102_250","lemm_prc_m030_250.x","lemm_prc_m040_238","lemm_prc_m004_250.x","lemm_prc_m310_250","lemm_prc_density_247","lemm_prc_sphericity_250"
2004451,0.235564704803533,-0.259601498697698,-0.633798697129081,-0.608956804623774,0.916453407264963,0.792791202556871,-0.682485689832236,1.25488175749451,0.320033920719339,-1.44222403531562,0.0910735127789297,0.880964699762885,-4.06917009929353,-0.987600571547417,0.30752345063152,0.853563026391486,0.186205624590356,-0.470433611098385,-1.31239264500162,0.149947910541052,-0.886178097964298,0.151188617943316,2.17589676516152,-0.0312029556931182,0.417909764719612,-0.859752485552888
2006164,0.235564704803533,-0.254302588243536,-0.178806750449268,0.0616966002953449,-0.116485903381812,-0.211919846957325,-0.619990896685677,-0.0224352737290996,0.0430663800400483,-0.288425074081059,0.289343105252255,0.80580315460524,0.375942670475015,0.812660951069326,-0.419110698431309,-0.11004893895629,0.0329300046715055,0.0604568623489351,0.0276569408408135,-0.38639482961669,0.155052168314064,-0.481548198955119,-0.525930248424056,0.0859859401215469,0.0918098794274465,0.537371503993157
2007309,0.235564704803533,-0.259601498697698,-0.234620345557539,0.436739679975229,-6.62207884088815,-0.0914658804971998,-0.51079527066005,-0.364655727352225,-0.500012385752736,-0.24623031245763,-0.990473302768227,0.476765155935055,0.369406957010094,-0.987600571547417,-1.75003117616918,1.21272017013242,-0.663211818969762,-0.780723012837946,0.0237190408097616,-0.465146672977452,-0.394134884954106,0.256039819540389,2.42246784294739,-0.482738685931245,-0.290795105412672,-1.12294194678779
2009915,0.235564704803533,-0.259601498697698,-0.130096205472489,1.02314488190785,-0.216812654129919,-4.38054645161805,-0.645852359408474,-0.764378726281633,-2.10750973002589,8.24533398116815,0.35272398222138,0.78200539996685,-0.00688729587689105,-0.987600571547417,-0.49657514439493,-0.676175339842281,3.67392422651582,-0.291744651632454,-1.46360941549826,-1.07248940812443,-10.1456927477573,5.87575599166958,1.05485988955744,-0.170072185275355,-0.0780972050898068,-1.06697664131906
2010259,0.235564704803533,-0.259601498697698,-0.172683140588384,3.19276322718855,-1.24087010893547,0.509535477299013,-0.53736618269314,0.581371873395732,0.775221998817784,1.66681320445464,-2.51619174712217,1.18357730732446,-4.0486607077377,-0.987600571547417,-0.72429234950639,0.039952762522991,2.41596586709389,0.0634208398325857,0.14079680426667,-0.761464303676896,-2.78335740867353,3.91306621875517,1.61672665422579,-1.67209231248293,-0.25945678949892,-1.30344153084548
2010554,0.235564704803533,-0.259601498697698,0.240571718280082,1.91402959817634,-1.37278279758808,-1.74085035619202,-0.508687734861682,0.0998860775196548,-0.582769160196635,-0.925491957966345,-1.31034677318205,0.531122315562189,-4.03915794548438,-0.987600571547417,2.79817289729507,-0.055763458016832,-3.45657190534486,1.67463758742359,-1.54694189456044,2.33789650635541,1.007077174969,1.16867149691366,0.369483991059233,-2.66577878294378,-0.217449940183795,-1.10643440468027
2026671,0.235564704803533,-0.259601498697698,-4.20516315361905,1.67966858160159,1.07614942410293,0.134525717016146,-0.65506416882454,0.0898576185275627,0.53762772388,0.642223857691441,-1.09636396945039,0.469629663229227,-0.591035359346524,-0.987600571547417,3.42871679985877,-2.37479069060391,-0.216363955910416,1.07108364462061,-0.383795270963931,-0.849967432165016,-1.19307045041174,0.276459866439231,0.397557818561544,-0.877232417740824,0.118118673561631,-1.00063701652966
2033049,0.235564704803533,-0.259601498697698,-0.0407226734207044,2.85708476452277,-1.17641838671018,0.669111623939294,-0.636615959579161,-0.0204464530334082,-2.5139722676015,-0.86333922193993,-2.95404527232729,1.10615155341033,-4.02256436686283,-0.987600571547417,-0.490816441997069,1.2619181792935,0.87972435424661,-0.770318106858174,0.345149352814417,0.393385686441378,-1.16414879368181,2.88831301160112,0.939835362913675,-2.64188584866852,-0.0423686579672013,-1.09578866925268
2034136,0.235564704803533,-0.23429161845616,-0.106693613297863,-0.149572935288588,-0.231425528156285,-0.322904017425913,0.923073626583946,-0.0467457683509982,1.34325612341696,-0.0987953450571756,0.193775730725011,0.334746820775355,0.375942670475015,1.172734797703,-0.548466303794202,0.213306431798162,-0.568472261486138,-0.00397906793371555,0.126982883047275,-0.766365829030887,0.266684176993506,-0.390530977417067,-0.37685136288455,0.0344262614098938,-0.447642617291301,-0.911216716536522
2040495,0.235564704803533,-0.259601498697698,2.84765414515897,-1.2737280291322,1.89558242764543,0.237388046055549,-0.699836662656039,1.29986715349519,-2.9122839089867,0.610672226093263,-0.979901539314433,1.0733752638599,-4.09281016637015,-0.987600571547417,0.064556342881825,-1.4719743188875,-0.156601448832188,-0.391585742144642,-2.13219854741133,2.76776672307025,-1.16045341021168,1.28270389005133,2.29151238246883,-0.736477531032042,0.66055205107371,-0.917854371081417
2047354,0.235564704803533,-0.25057125225916,-3.67601043214313,-0.0186969230524763,-0.225357128286472,-0.156297485689628,-0.698290463071107,1.2299393024062,0.123457936603019,-0.245016104928968,-0.0148643440871872,-1.15378772810189,0.26086077673688,0.689918110379424,0.554552979326194,0.0872368417045646,-0.132957995077037,-0.100813926798141,0.0236236187636664,-0.253917380228666,0.16573628018222,-0.466328150433223,-0.528360050196612,0.0198220654422244,1.51399178268843,1.48072700120904
2051378,0.235564704803533,-0.259601498697698,-0.484126123797406,1.43456710031594,3.47574989294844,-0.0355964016403219,-0.645656464379369,1.87472084985521,1.2186841496523,0.586616880067926,-0.0664089359545103,1.37589053833649,0.375942670475015,-0.987600571547417,0.372208480138078,-1.45233200691913,0.139390257809126,0.723917648593015,-0.628373080641184,0.196383895946202,0.612373459080892,0.697190026848156,1.71255376289983,0.00430301279554391,0.0467539590831425,-1.0224255829097
2055667,0.235564704803533,-0.259601498697698,-0.813971841035886,-0.56832918820768,-0.916142518723895,-0.125767220847285,-0.597418439696401,0.962896434628224,1.99511147834016,2.47023088075444,0.326376037540147,0.301194660474772,0.316683021927912,-0.987600571547417,-0.209279148616499,0.845678987367465,1.72111724684184,-0.894401712480016,0.755909511770295,1.75025796066856,-0.415161109255341,1.33650338593485,1.58680317451856,-0.0623213737278194,-0.188785244242627,-1.20091302296608
2057358,0.235564704803533,-0.259601498697698,1.04888531236446,-0.74277184245265,0.785934564507078,-1.75891396124826,-0.567268315142544,-0.664620566799302,-0.347703052260998,0.662843994426132,4.30647425973156,0.890259177893682,-0.272610681788539,-0.987600571547417,1.02514906832685,-1.51493762215034,3.03542932311482,1.3703509628615,-1.06504109966268,-2.82589255074634,-1.25576442955803,0.73910840189836,0.152422269510554,6.79078725722875,-0.236391006930898,-1.24400899341181
2059713,0.235564704803533,-0.259601498697698,-0.332392119843393,1.91898285971345,1.21051270322286,2.76532723122665,-0.539653320449489,-0.164230237860715,1.8720686561981,0.412193548293052,-0.130909530431644,1.03960854165314,-4.18207520696783,-0.987600571547417,0.285194819265605,-1.9323741319887,-0.945719913228052,-0.148379357196842,-0.490798307514949,0.0293781816293293,-0.449071622041052,1.10288037311314,1.01505482595798,-0.191652598521299,-0.227138253631353,-1.22372247519938
2069079,0.235564704803533,-0.259601498697698,-0.677288135085211,0.0401373210107492,-0.0661913417002916,-0.16864637717061,-0.61923844309743,-0.914367332083669,-0.383751175124851,-0.22552436332199,-0.071850463367207,-2.36063969568811,0.254506256938449,-0.987600571547417,-0.368407502305216,0.616022505950394,0.194380808296979,-0.0554671463618894,0.23628481339383,-0.269138252506768,0.149510949824662,-0.48134630090726,-0.39402079921369,0.00461524605898757,0.0074413245371435,2.42846399582384
2070958,0.235564704803533,-0.259601498697698,-0.208283834473292,0.231926676326495,1.66737197960432,-1.35527120813891,-0.593257662653258,0.637434469653994,-0.0212882658678844,-1.21678983797522,-0.135880157582069,0.211934149752832,0.152938047318496,-0.987600571547417,0.906977220197647,3.17226740022141,-0.546665226266416,1.22720632827516,0.570367487144267,4.30815023627906,-0.972721954868858,0.227508761813345,1.58089649055177,-0.432922787802944,-0.140408119189628,-1.17877253355327
2072215,0.235564704803533,-0.259601498697698,0.284073127082746,-1.2191280008557,0.415839531328651,0.723706855998619,-0.64603017910662,0.531143159833126,0.506056370325168,0.785569250074551,-2.78332622046422,1.15843703900541,0.360142375870087,-0.987600571547417,0.070604968216312,-0.397934066419532,-0.716047957792728,0.806033117535362,0.438127034074788,0.147785684548741,0.402001235212057,0.972842484337613,0.47622551660988,-3.05036683088072,0.0733940130531879,-1.08194332099301
2075832,0.235564704803533,-0.259601498697698,0.373235746004916,-1.36522685716295,2.16546479901674,0.0246614271354468,-0.506751561998042,0.748169011034648,-3.29807922418923,-0.776895979168109,0.172886223879864,1.2122753884801,-0.372537095727317,-0.987600571547417,0.602936575425049,-0.209461634137706,-2.14336473782414,1.0775929726074,0.614746870326428,3.40720800924722,-0.641690521534794,1.61891127269151,2.74606523744071,0.166228027049145,-0.267604864817016,-1.21663141815476
2075846,0.235564704803533,-0.233035676615797,-0.0986609496169725,-0.221188681793856,-0.171230515113198,-0.0650507113761118,0.336341869308765,-0.321158356700691,0.048595392658151,-0.240886206357655,-0.0315731417704478,0.358553291263319,0.375942670475015,1.16673533466619,-0.488087319572944,0.387701664496169,0.234047604560512,-0.0890081220728448,0.0432744802080318,-0.443428008483189,0.176781582003987,-0.475275074950219,-0.545788867665536,-0.0365282354901768,-0.398392717899255,0.217691917097886
2076301,0.235564704803533,-0.259601498697698,-0.998073573591005,-0.706670750630257,0.922131375125723,1.17666885705283,-0.672911531091606,2.32730275257841,0.00205454644338075,-0.0611784181781036,-1.49474380532992,0.391517679718509,0.375942670475015,-0.987600571547417,0.837289354122062,-0.540039205760365,-1.37413438491126,0.640569149416867,-0.205704917086696,1.35190626618421,-1.11693946542579,0.657067119809529,1.50811094314559,-1.10826733549534,0.223274531721874,-1.11292417729582
2078198,-1.15129185291183,-0.259601498697698,-0.262254595637934,0.0151275232273939,-0.184699605410287,-0.220120021926125,4.71581606678553,-0.845386018733049,0.0358350782226173,-0.167993219220975,-0.110977515117358,-1.0909950626007,0.233361919426091,-0.984201418373279,0.302648106277255,0.250867866512288,-0.168750807818025,-0.230595763711599,0.150643329368992,-0.498456494725113,0.136068188618642,-0.474358594274957,-0.501968329149439,-0.00695517466430376,-0.458119997497843,-0.949608101573114
2078899,0.235564704803533,-0.259601498697698,-0.0917647921420413,-0.0607735478409816,-0.271690633313297,-0.126906468271299,1.0609960721493,-0.821039964715766,-0.413872335914878,-0.233181207731055,0.810741923116771,-0.255958579104381,0.36599600378086,-0.987600571547417,-0.557645178242955,0.179269765274589,0.120008534418291,-0.0732048792795461,-0.11911163143405,-0.580812959610563,0.295293559376273,-0.442753337209662,-0.437452876433036,0.163363222230618,-0.445097021809619,-0.620730593911704
2085349,0.235564704803533,-0.259601498697698,0.443725869519894,1.53941405805096,0.883448073208388,1.42300772060077,-0.624018474453154,2.61974886991392,-1.52205208852627,-3.02213476413755,3.59788140535392,0.602636076021387,-0.811982851363559,-0.987600571547417,1.71015263955141,-0.0881160668758939,-2.18014165096867,0.46471440081914,0.913801423747829,1.29095163677334,0.76696725972577,1.61373187218976,0.351471425265712,2.5669580771403,-0.159597545037841,-1.05383716437686
2086044,0.235564704803533,-0.259601498697698,1.22950311097604,-0.170880979559432,-0.166205225136822,-0.316717660106479,-0.416158920886426,-1.97793238775636,0.212883674429767,-0.163661299146688,0.306360719747087,-0.349976313856257,0.167355282668258,-0.987600571547417,-0.474737411603259,0.33815679642458,-0.0284428275376523,-0.0724916494462616,0.566903066078432,-0.291610792919478,0.125384619548057,-0.470386943700993,-0.332314711931562,0.0672429064439852,-0.299287745798138,-0.0107934701715868
2091555,0.235564704803533,4.45629330585872,-0.235475940306857,0.0102649506144067,0.0319030899095493,-0.0506167472174946,-0.265894034397189,-0.263018422317268,0.264504644120181,-0.528947737557141,-0.135975543010031,0.762237764236665,0.375942670475015,1.38468168728311,-0.351293875062229,-0.14774196324439,0.042420574278644,-0.0445331424376372,0.281098205978261,-0.308441506699971,-0.257502103012815,-0.364725253399011,-0.528417082933173,0.00480863740707458,-0.362196889358557,0.770315418309887
2092954,0.235564704803533,-0.259601498697698,-0.239556052909384,-0.618990793230519,1.44633059949833,-0.108919114336034,-0.597012636643448,0.876916242382838,0.482197157940445,-0.111482418732642,0.895187499733221,0.322083570585057,-0.483873477130884,-0.987600571547417,1.32667676723263,-0.46133995558971,-1.40932725666098,-1.53655581228407,-1.47989516111821,-0.256312557987568,0.141407423277281,-0.202353465988783,3.01338968804993,0.619541311537182,-0.204264957858395,-1.19538956751826
2096627,0.235564704803533,-0.259601498697698,-3.64840779980473,-1.75623790225154,-2.52871604203055,0.130076342589436,-0.448422339465557,5.03638628364492,1.66368604963985,1.575637909599,-1.1109819617342,1.0720356713054,-0.994432291401406,-0.987600571547417,0.418580908850096,-2.39782791167001,-2.52930358270895,0.344525121913528,-0.209629147210549,0.43635463674932,-1.50817456293846,1.10574165627789,2.896121849996,-0.810451792147418,-0.298042435286527,-1.24542983723417
2100050,0.235564704803533,-0.259601498697698,2.25475231233508,0.168823520353491,6.2885699758983,0.487252324250047,-0.709973258351001,0.548069739907556,3.12388093255169,-0.231624174967238,0.659924380766819,0.314117164673889,0.104678206663694,-0.987600571547417,0.675430139891701,0.620912227497409,0.200296131136229,-0.454422695891364,2.32264959235724,2.98865541545255,0.0389088888553644,0.303457119817737,4.31763588908415,0.471793837626734,1.07107337074451,-0.823083067975995
2108003,0.235564704803533,-0.259601498697698,0.0783945629956537,-0.719881220201481,2.98977293499096,-0.794904580186189,-0.479230316786268,-0.29806896141185,-0.223735204952137,0.167289161376446,0.30111069552865,1.06976414047812,-0.4866295226236,-0.987600571547417,3.30328703236575,-0.417921569322099,0.850529136081759,0.0410958905692764,0.00540452039588383,-0.773099249341712,-0.566188089548962,0.53169560480051,0.640453382296683,0.26046938624457,-0.237770325368202,-1.04688653120551
2109902,0.235564704803533,-0.259601498697698,0.575819867346268,-0.896161938630066,-0.362566013083486,0.38744763974401,-0.58180307405365,1.27038601857995,-0.405553198831889,3.39030087979565,-3.31241901214093,0.9616617235028,0.369910589707744,-0.987600571547417,0.423622468993655,-1.4852154278805,-1.4936113912536,0.52045269165267,-0.414756710761457,0.896305183936566,-1.58882135886843,2.00119350011975,0.7184654088943,-2.40177918935293,-0.241497237147811,-1.19172149103803
2110540,0.235564704803533,-0.259601498697698,1.13589604726117,0.364126444585787,-1.5527113368769,1.35864899895942,-0.612340699691891,3.13048085144028,-2.96177541522013,2.90555454725885,1.52990261314924,0.88440025706291,-1.2782822951003,-0.987600571547417,2.13546973959916,-1.08639276564207,-1.82586250516428,-0.362248206403076,-1.59343066901317,1.70087188303571,0.588778889453805,2.97556000147029,0.679319122856494,1.22879469858503,-0.177168888153649,-1.18763249315813
2116787,0.235564704803533,-0.259135472880474,-0.0541082747322674,-0.0240122539529988,-0.121687588011993,-0.1764541403613,0.49442639284394,0.0391464624729551,0.246991603821589,-0.25529902548909,-0.131296594175012,-1.11165175762342,0.374670015753492,1.105165591809,-0.660127461362099,-0.0828290236411585,-0.276953379753643,0.044734526397163,0.247808476574226,-0.382986598950108,0.0624446935554702,-0.460885431366277,-0.489536489415435,-0.00494293153945206,-0.394821871660506,0.0905190161241151
2119177,-1.49301885962832,-0.179604188901893,-0.245982147491955,-0.369251299965265,-0.266498203842227,-0.54883996217511,0.0197359454713358,0.833147026334469,-0.139278665739098,-0.263274020550439,0.557941528659006,-1.07752480708254,0.233157018791967,0.825733868710693,0.522928267669033,-0.343867693279135,-0.387273388696052,-0.0143613496225377,0.269171370151068,-0.0198856252238694,0.141283261103656,-0.435473859266089,-0.512657980543259,0.146274478190481,-0.386921128635546,-0.265192934300609
2131601,-5.31661384086,-0.259601498697698,1.7747992245193,-0.174092442299905,0.00506051358034507,0.442874447664944,-0.409512189219249,-4.21805022536173,-0.916768813523117,-0.162066757732605,0.797007850685517,0.346940071142378,-0.190593947493216,-0.972834851678073,0.843863249769746,0.193605408503581,-0.311577903240677,0.0481769559749494,-0.160005433168687,-0.202681563537725,0.484893752150259,-0.164954885036997,-0.513733876236395,0.176134281497896,-0.336350515509944,-0.763428538938885
2132424,0.235564704803533,-0.259601498697698,-0.767566449503415,0.338582832528622,0.596198757691923,0.877222418512057,-0.681498472217426,1.31297609372474,0.054224477239884,-0.479648315860186,-1.20484295875695,0.759209910286675,0.151177339709071,-0.987600571547417,-0.117297842212512,-0.910229813514934,-1.38665063279767,0.54318162787744,-0.151466733811279,0.379369087965102,-0.850721742013689,0.650583172094027,0.466199631850584,-0.429489133048625,0.328599666374037,-0.857806107065349
2132982,0.235564704803533,-0.259601498697698,0.0287702073430365,-0.0603349271562031,-0.220193745207851,0.000862378331377095,2.55878290194876,-0.145042874921816,0.0901031845435966,-0.335082343068881,0.363865567990858,-0.256667352682383,0.364262646741044,-0.987600571547417,-0.609210587949421,0.564912169805701,-0.103249887037233,-0.0722296200102921,0.00392676305262899,-0.493589032426206,0.226689648666668,-0.43946469258728,-0.482586339189194,0.0742484495500616,-0.450744026695022,-0.78759140025098
2133204,0.235564704803533,-0.259601498697698,0.238725836978917,0.938687842066414,0.917658466600407,0.145399491492893,-0.455022889364555,0.776340496601578,0.818329495202604,-0.630293397349219,-2.5113969294579,0.692050910547044,0.230162447413347,-0.987600571547417,1.09446359640663,-0.964129124455001,-0.61372298228486,0.879694283341888,-0.552044661895756,3.51901688377344,-0.751380002431013,0.192378201182073,1.02235276465607,-2.580644805575,-0.30845166745713,-1.32489601623377
2133380,0.235564704803533,-0.259601498697698,-0.329318653081719,-0.0479531465661458,0.0400143445434214,-0.224270796876029,-0.35931747087438,-0.663483028424485,-0.151666412303012,-0.341016665243104,-0.220890211824917,0.449613239335644,0.374293894471831,-0.987600571547417,-0.760825040053921,0.0393731880783052,-0.309332280022089,0.00648351117149802,-0.0045789203642132,-0.431410665935581,0.210858538409366,-0.464555854085506,-0.491230444384327,-0.0235089582329009,-0.265302100789968,0.678302546243775
2134220,0.235564704803533,-0.259601498697698,0.255342798384789,0.806428230091802,-0.0151581824018787,-0.303256696444678,0.130360863615875,-0.525274808449625,-0.237456626009553,-0.213168354752954,-0.352433302627858,0.701868604722413,0.375942670475015,0.957841123136666,-0.646494008283219,1.03677514283131,1.40285339291095,-0.317077062101082,0.48458849481778,-0.414157585731756,0.16114748217582,-0.470012988795105,-0.478201101690438,-0.141009836338477,-0.388551326027492,-0.340896864230875
2135748,-4.07914825106062,4.01200743761119,-0.321099534752631,-0.147852334003543,-0.18993027256343,-0.174105475972986,0.934550860543374,1.91281941381304,-0.259276611353357,-0.167502991848962,0.223024682416511,-0.424938792354605,0.129309099022457,1.16876662610988,0.067160908131515,0.136720647205247,0.130938126442649,0.124574783092353,0.00611998539727393,-0.324186611544596,0.226190174113514,-0.470233255380826,-0.521683912448216,0.0765092847342454,-0.41324609262581,-0.593273214697418
2137799,0.235564704803533,-0.259601498697698,0.844711052182786,-0.234804740497951,-0.165321063215309,-0.174706008874138,-0.544946245132069,-1.23178883322183,-0.135519201756052,-0.076553258344195,0.107032995914742,0.140473963542688,0.35720818166576,-0.987600571547417,-0.18416815097858,-0.152610843912236,-0.057938939215074,-0.162142225695604,0.140771198818781,-0.122096888482186,0.19136376560847,-0.469427726053957,-0.552972750109726,0.039221337048161,-0.181832060858827,1.23164988087731
2138375,0.235564704803533,-0.259601498697698,-0.555633962006121,-0.635591846769088,0.475904858000736,1.7716172151912,-0.4927415556999,-0.000216079020433692,0.596129359317202,1.35307748036092,-0.572718528057367,0.295078766021306,0.315097500451345,-0.987600571547417,1.04922893287635,0.253558551265943,0.606115046454525,1.27486284921221,-1.41606539294596,0.468019755272483,-1.38457405985322,1.10569571326231,1.86661318530946,-0.398930430525893,-0.262613467156614,-1.31933099256986
2138678,0.235564704803533,-0.259601498697698,0.620834850911539,1.19348195160994,-2.36056745887086,-1.4020751095084,-0.485059278377955,-0.637153755544205,0.118826994046012,1.00229653034286,-2.43610134562188,-0.85844360541284,0.21913995492123,-0.987600571547417,-0.242762538725777,-4.5195394628097,2.15447792568252,-2.1194678558535,-2.64687050423076,5.7879423647894,-0.0859775462952118,0.900608068876885,5.08187886255993,-2.38333971991983,-0.339417240268495,-1.37051525618865
2139733,0.235564704803533,-0.0857138797396772,-0.134260032336254,0.0632811175078815,-0.116852957338299,0.264124317653479,-0.562428892722812,-1.20029056524958,-0.63856776114281,0.0485753203421547,0.284001802383207,-0.445964028848654,0.357429452794804,0.787080314308495,-0.196467578846512,0.367668822338138,-0.39450276725277,-0.0647319383388139,-0.150999062013184,-0.257157169625735,0.205284679742263,-0.404302550681725,-0.552025128878583,0.107583483100949,-0.252947244917468,0.704773770017686
2141116,0.235564704803533,-0.259601498697698,-0.480061989533028,1.01207495263912,1.87636299804912,-0.919023006639699,-0.650782485797062,1.05047136745155,-1.57462610807666,-0.548521271155338,0.345065604394811,0.803713215084257,0.170351633328916,-0.987600571547417,-0.0366759699166813,-0.509035046290517,1.5685131148829,0.124409388761643,-1.9535484333325,0.48814878941306,0.0676493586098917,0.414579247001793,2.16755165585202,0.171876519666227,0.130876852123428,-1.05168004323472
2144796,0.235564704803533,4.45225099181976,0.394435013531539,0.0387214928965183,-0.204539669187682,-0.116808991647768,-0.698190780859675,-0.365449186911077,1.15618430371907,-0.493591899400406,0.161165764340647,0.942987883483504,0.375942670475015,1.38858315821519,-0.60122543447451,-0.220282489500775,-0.046954363986122,0.00391933113863128,-0.29853027839245,-0.446286662227243,0.0811896905700198,-0.444919957215372,-0.460421524798807,0.0379412282791713,0.366965969823569,0.868807819349605
2145166,0.235564704803533,-0.259601498697698,-0.055589456891697,0.040437954827648,-0.0750333170931164,-0.397104941820102,-0.681065401309356,-0.371708490022836,-0.0254844899906179,-0.28233040947463,-0.111768772787319,0.47055781885348,0.373441966673909,-0.987600571547417,-1.00046820642132,0.989582708357225,-0.0303497511278439,0.0518831503396868,0.0240511883592546,-0.12525163132404,0.197421939231742,-0.481574965575707,-0.522453103213844,-0.0154874891915684,0.485000010264329,0.603268466989395
2145694,0.235564704803533,-0.259601498697698,-0.0118166495487602,-0.552657527932256,0.644437791425,2.60549859895842,-0.635363672100908,0.508305135610727,-2.23487611565613,1.38770611052795,3.8004043428479,1.02780827416377,0.375942670475015,-0.987600571547417,0.803903244169755,-0.985962183563908,-0.891505472102291,0.783021720851456,-2.34900340612435,-2.14660108578597,0.508289494534085,1.84828197492842,0.244259706640174,3.34528741791084,-0.0842505044082886,-1.13093809448665
2146138,0.235564704803533,-0.245007104152292,-0.614490254796591,0.197383630526334,-0.286326686915543,-0.135963387977455,-0.52631167208346,-0.499602112539385,-0.243760336204954,-0.0228716434063356,-0.481204741933333,-0.369385142389514,0.375942670475015,0.976636623903154,-0.766123453882779,0.0493328648951263,-0.0869819343313484,-0.0562852210347524,-0.092948554172428,-0.157548826038663,0.00819988899706843,-0.403881651529515,-0.513744393678762,-0.0490115145021807,-0.239132775032668,0.697995477938946
2151024,0.235564704803533,-0.259601498697698,-0.142655968936492,0.0184640424870129,-0.0504870380250062,-0.16371628659599,0.833051509047287,-0.45566115339611,-0.394787432098713,-0.133275246016435,-0.303067063330842,-0.196137897764965,0.356097345946105,-0.987600571547417,-0.634629094778931,0.0747766084141807,0.230401650058127,-0.0773177438593599,-0.0552046132156061,-0.272213017430045,0.0938360564689169,-0.431019090884351,-0.525672977968724,-0.0338440766357391,-0.42080533613996,0.749875129599231
2152442,0.235564704803533,-0.259601498697698,2.54357053648652,-0.00309745323314321,0.765537325447012,0.246245869856496,-0.713727093230095,3.6516171857704,0.0221053060148962,0.0154486960711796,0.641700696083227,0.285082262599365,-0.280209739790009,-0.987600571547417,2.45634999175084,-0.0657133782890012,1.31651474311113,0.73699674903211,0.360248954499806,1.85465858256673,-0.272257697863857,0.0437428871094711,0.77238479537236,0.358078162390483,2.32529876597686,-0.42310202085143
2157529,0.235564704803533,-0.259601498697698,-0.394703666331806,-0.0497451602455781,-0.0464744119309274,-0.156930299509662,-0.660850118863561,-0.170254886382858,-0.117616141391537,-0.175889478293455,0.0465044489247978,0.629155419045069,0.375942670475015,0.697457777372485,-0.681817063053475,0.250794300709168,0.0539013813601642,-0.0155388644534182,-0.0891989865269706,-0.307409022818763,0.255205596732979,-0.461374667670821,-0.520699640964187,0.0237033866275105,0.420903075804014,0.475698569225514
2158101,0.235564704803533,-0.134071681980511,0.301570518581457,-0.0601652787544117,-0.131287995105063,-0.16860338042909,-0.609064609702135,-0.546611212769718,-0.00618636177568794,-0.222154783921447,0.295688182642489,0.718442526981506,0.375942670475015,1.06387186325027,-0.569861348057668,0.0408222054635712,0.251860567311393,-0.0272421609075264,0.0167175991547601,-0.243625923232335,0.19653556181228,-0.484473348779898,-0.464874935601532,0.0568474008632743,-0.0144800456311501,0.00131848815175491
2158329,0.235564704803533,-0.0629724573271514,-0.260701366211919,-0.933688829545058,-0.215081628976585,-1.0059948570246,1.15186321684793,-0.085116961269218,-0.367964818852073,0.390021213862548,0.793531597451017,-2.09731471773302,0.366728545384052,1.05877529612561,-0.663498191254011,-1.04084616454791,0.632417601899172,0.0745206956330934,-0.265042002965531,-0.3572230004408,0.30916156009789,-0.210170439602507,-0.516682382176104,0.207886301197868,-0.463538240438383,0.459326627116072
2168082,0.235564704803533,-0.259601498697698,-0.0478251848266234,0.663464232802419,0.412553038163528,0.870708238415742,-0.706932987209823,0.0414539779943307,-0.844324360921646,0.446897873925794,-0.593937987497301,1.50046323603428,0.375942670475015,-0.987600571547417,-0.0129707735428056,0.122313567609106,-0.554476466810809,1.82653518259853,-0.208203306136664,0.535229276083914,-0.266147281572242,-0.0574252136042907,0.312988133450716,-0.55284252125054,1.50148775606671,-0.727772931857634
2172217,0.235564704803533,-0.259601498697698,-1.46726387189209,0.480421171727712,2.56244203725243,0.768113797511517,-0.691176646148297,0.578970241579578,0.197137373229871,-1.81429334503611,0.0446764964215679,0.589274446190851,0.311829462569531,-0.987600571547417,0.891594569518814,-2.80495130137646,0.0492672514795846,-0.088186022615928,-4.65578831074143,-0.416953952996178,-0.143349005349663,0.209876866354011,3.31274064448668,0.0998274545233581,0.371435085105757,-1.00678264597639
2176530,0.235564704803533,-0.127200595294479,1.469203425946,-0.0965831852707886,-0.0880360502120121,-0.0973503078444082,-0.413506242696884,-0.287960212821836,-0.0315869619154735,-0.327934902980427,0.195491822534769,-0.959804947660092,0.367786971672192,1.06292452874933,-0.603623233568313,0.236258717395328,0.343699716692398,0.0374254056229123,-0.0443633607076766,-0.184577980284506,0.257563388116293,-0.467188139005698,-0.520331761310214,0.0519298379071076,-0.215157839318742,0.360322423067568
2176784,0.235564704803533,-0.259601498697698,0.524925539649807,0.334200273777264,-0.686852474532153,0.792446938719032,-0.719374779748857,0.370784673102942,1.5062421806414,-0.399401908909792,0.00280452544637549,0.579530774933907,0.375942670475015,-0.975758611134789,1.24285415692309,0.15769870217509,0.431283470266927,0.13573876413972,-0.689189998425008,1.3825608960095,-0.620354175115058,-0.101547553951343,1.06652464599837,0.104493268582187,4.68516038963223,-0.257542482528103
