"mkm6d_ptv_original_shape_Flatness_239","mkm6d_ptv_log.sigma.2.0.mm.3D_glcm_Correlation_231","sub"
0.203410157567045,0.825839857379173,2250648
0.526710930042365,-0.155662332726844,2250836
0.223845640956281,1.78940669636293,2267382
0.557207595079951,-0.795920299905278,2269346
-1.25476311208352,-0.407794780132575,2271329
0.548900455264264,0.905400528031401,2274521
1.17540688403034,1.04669605839597,2276121
-2.9009483472288,-0.332238874261314,2278618
0.0496068455947861,0.637635526186482,2285214
0.408939968793722,-0.947192187654052,2286108
-0.755650463637388,0.96159022584454,2293123
-0.0887307649054317,0.286509717286753,2294852
-1.36245195165928,0.769909964816692,2294873
0.652331536188608,1.12705972350538,2296332
0.113192080213659,-0.736763389547611,2305114
0.822865605191221,-0.451707507327535,2305115
0.8190467760372,-0.370124964473367,2306459
-0.916986969811728,-1.2605165371229,2306893
-0.199879408874692,-1.0565632118899,2317120
-1.75715045593719,-0.055793494815586,2319068
-0.381381227665643,-0.463574611323112,2321962
0.6436248747551,0.210772530106722,2331869
-0.153524356534021,0.925459234895198,2336735
-0.559509017407,0.140586321689863,2339674
0.978588116693382,1.05654699586369,2340155
-0.548827985760801,-0.702853286405369,2340322
-0.33727070176803,0.9432022783932,2350037
-1.14048630957919,0.810004512806609,2352038
-0.984180201845262,0.138246540066013,2359944
0.959484879737334,0.323099126429565,2381907
-0.419638299121874,-1.72709709576036,2393207
1.13545518181069,0.635952379170569,2395415
-0.13151912681101,0.957678482788359,2395943
-0.521995437700778,0.651247761496629,2401405
-0.816395053934812,0.235838610018624,2405144
-0.311263254974969,-0.127510632956456,2414406
-0.289042722886134,-1.65665454757444,2419459
0.685165713555595,0.0980793858398563,2425694
-0.382784362963095,-0.741843369450791,2426863
-0.880474833506633,1.09864545689722,2430773
0.271632226872227,-0.37449977624017,2439458
-0.565927950569999,-0.137013311504392,2443354
-0.0515529037177154,0.260756233658395,2445526
0.551134978742859,0.913103475748054,2448298
-1.4274265324818,-0.0258750898010118,2453577
-0.458828463675166,0.549293624782497,2474709
1.0266413871339,-1.26390303429742,2480056
0.437515614237596,0.438366366697506,2480330
0.168546267221323,0.735949167884976,2487135
1.36288834258867,0.290860098685563,2488660
1.49985578882194,1.75277508378565,2490180
-2.11249554740224,0.903043511332045,2493534
-0.931858711785431,1.33560769992169,2498991
-1.3961397477433,-0.380059771896881,2500377
0.45821780168406,-0.893086570673184,2504802
-3.6757611564199,-0.14626520181507,2510402
-0.287781406722885,-0.384701869953114,2520618
-0.072469634832302,0.413521206000307,2559453
2.31375419741417,-1.15466140401835,277752
0.4356159504554,-0.899255526967721,308862
-1.91605007076,-0.030838676737179,58325
0.670859566997329,-0.895186547188138,92173
-0.422482192461279,1.66148959739472,923666
-0.724928106612483,0.311884111915028,965005
1.0615261085566,-0.203276131804544,983079
