"mkm8d_gtvper_original_shape_Elongation_237","mkm8d_gtvper_wavelet.LHH_glcm_ClusterShade_226","sub"
0.409184912905064,-0.0277093336872474,2132424
1.58523252465738,-0.126202154124272,2132982
0.663905988917079,-0.148529783021835,2133204
1.42476121597109,0.168866851985953,2133380
-0.300104287268097,0.0203994336331021,2134220
1.46323432008876,-0.0783963717639676,2135748
0.871730272211524,-0.265889111057006,2137799
1.30862935622401,-0.192601831114014,2138375
0.080492128888391,0.00807576097483599,2138678
-0.158509184321748,-0.180138054689477,2139733
-0.104493590558644,0.146823902022561,2141116
-0.25709530203551,-0.0327668660883521,2145166
-1.55229509579703,-0.185990475465843,2145694
-0.0830368874453734,-0.0953926730786404,2146138
0.500137828956133,-0.13275398173595,2151024
-0.389788130112238,-0.129699402275767,215131
1.84628497215426,-0.33695378678673,2152442
0.710893986813828,0.000740833986976631,2157529
0.493648428821392,-0.160594110329422,2158101
0.494586888143702,-0.150830866389004,2158329
0.0520425096868056,-0.124458265462812,2168082
-0.542593990030273,-0.199342576349008,2172217
1.40967078148422,0.0477121434974272,2176530
0.0840037461324851,0.512485943426995,2176784
-0.542459051217577,-0.206318185227982,2181724
-1.23095824530994,-0.0808840672637387,2183291
-0.74128333663276,-0.20470886134544,2183356
1.41261800714893,-0.143308068907525,2185290
0.273506137864166,0.0722702550081594,2186951
0.416819813286208,0.0075327487900775,2196212
-1.02045036625088,0.572360244393565,2199403
-2.85608695283565,-0.151591906750968,2200416
0.294413877051677,-0.13123083919545,2200813
-0.217467618358982,-0.208941914371972,2205389
-0.448680044296015,-0.146136489604239,2212664
-1.51175664157083,-0.149865123585022,2217034
1.31688489359551,0.032397928642789,2218615
-0.0991919283142406,-0.643980731947975,2219842
0.70131059454203,0.0305818518536715,2224150
1.5985664293011,-0.116001954365851,2228399
0.886232742306244,0.145385011121788,2228400
-0.283936901770933,-0.205195358925986,2234271
-0.84405852078433,-0.348743520056145,2234422
0.327725239747376,-0.228935930111947,2237571
1.36959890857513,-0.153018072642543,2247869
0.379906312583981,-0.119582618447883,2250648
0.190063101737713,-0.172206490266156,2250836
-0.562728198797967,-0.148902467672859,2267382
0.273352257399849,0.979534112840893,2269346
-0.65672985776551,-0.369552372384882,2271329
1.31030148707686,-0.055074413543533,2274521
1.40233199347542,0.699141044833488,2276121
-3.20411982831845,-0.0896428250463964,2278618
-0.856594622892641,-0.180032759578952,2285214
0.110935732890157,-0.176498696573409,2286108
-0.90529748857097,-0.133068752202444,2293123
-0.494738999160961,-0.143481637082284,2294852
-1.87012351312859,-0.102074125757987,2294873
0.882028308777111,-0.208333639308735,2296332
0.0321070643741921,-0.177970586986076,2305114
1.38037107298306,-0.24882769723363,2305115
-0.349463912933286,0.0808964409439024,2306459
-0.903267393315951,-0.13547392004908,2306893
0.730448330051835,0.117621923786019,2317120
-1.61805821886397,-0.127978840229427,2319068
0.861065681398422,-0.135635718280435,2321962
-0.138766082810132,-0.129332978391872,2331869
-0.0732616191768641,-0.148547490679008,2336735
0.483890010089244,-0.141028769660433,2339674
0.776857321173174,-0.146309268897259,2340155
-0.072541648720316,0.000873892684390079,2340322
0.217245003526597,-0.0919656704255892,2350037
0.0854248650419528,-0.139113202717995,2352038
-0.385059564334497,-0.19039662710446,2359944
0.905886796535286,-0.0314153678335097,2381907
-0.190492548661462,0.135091754631473,2393207
-0.211066861461343,-0.0905446319881659,2395415
-0.722028539812991,-0.166429035191841,2395943
-0.446764850701053,-0.16121049422737,2401405
-1.48945961076952,-0.0562081320010228,2405144
0.360668097449352,0.736001349369963,2414406
-0.0378713984127567,-0.297377479449887,2419459
-0.295092093571893,-0.132936875062718,2425694
-0.649221595371713,-0.14802389037339,2426863
-0.651390896654766,-0.00381452420885173,2430773
0.396746758988296,-0.116958254597424,2439458
-0.515277434646448,0.1839764435736,2443354
0.861010069688571,-0.0981552742592611,2445526
-0.160237090620628,-0.148943546449719,2448298
-1.80675712745415,0.0396769481376696,2453577
-0.669884120923234,-0.141370705321303,2474709
1.03975152539685,-0.0214228822658388,2480056
1.11929328997379,0.798675365332348,2480330
0.375149271664138,0.00411637696609105,2487135
1.23259983665346,0.0525668210552958,2488660
0.681878650725387,-0.0997874739544883,2490180
-0.5620588898252,-0.277938465095118,2493534
-1.94536213292451,-0.0270109567030806,2498991
0.571563262427416,-0.160246886881185,2500377
1.09304682862911,-0.191658749822754,2504802
-4.01966702967734,-0.224603306737606,2510402
0.468687277915735,0.538948744288285,2520618
-0.550517600237339,-0.116334826180147,2559453
1.75436595694498,-0.160217226680656,277752
0.832276555535681,-0.1920968983938,308862
-1.84248405317439,0.835723587932236,58325
-0.552054608412394,-0.0433797602124057,92173
0.65117852075589,-0.0676622609249385,923666
-1.15087363171503,-0.182538096526277,965005
