"mkm6d_ctvper_wavelet.HHH_glcm_ClusterShade_229","mkm6d_ctvper_wavelet.LHH_glcm_ClusterShade_227","sub"
-0.134514112763217,-3.5109943163552,2176784
0.806841654980485,-0.116218213816821,2181724
0.00437159541378941,-6.23765592089382e-05,2183291
0.380065892528697,-0.124983150760533,2183356
0.070024895228594,-0.161167286384435,2185290
0.274728837466326,-0.165848857625383,2186951
-0.0842899229786958,-0.0141645591910332,2196212
-1.1222659326123,0.49277360203537,2199403
0.662513605030593,-0.253236874385813,2200416
-0.0150784024290791,-0.170765232466452,2200813
-0.310699697384251,0.520105892258507,2205389
-0.1467829514213,-0.065177731470166,2212664
0.084800787611898,-0.129515910334798,2217034
-0.0281323110176373,0.14774392593179,2218615
-0.0130231447975124,-0.990763413045659,2219842
-0.368484273721091,-0.357353267852594,2224150
0.00185347567733469,-0.156050059569445,2228399
0.633543814759025,-0.0643463058457153,2228400
-0.320727814446237,-0.162989182278893,2234271
0.803048580387959,-0.0407411215311519,2234422
-0.103780571448875,-1.75896366539495,2237571
0.000547836107396077,0.149831783841194,2244172
-0.13527648394952,-0.148735058688958,2247869
0.016275575679018,-0.163011294588982,2250648
-0.051248804117622,-0.211322016523981,2250836
0.0636721430857026,-0.161093587254254,2267382
-5.27483991892132,0.0623715387468905,2269346
-0.504402356296481,0.301615727021491,2271329
-0.0252304524997841,0.045537200009216,2274521
-0.00391797568849272,0.151906199317913,2276121
-0.0446307432669545,-0.195894581195382,2278618
-0.281401008593648,-0.241273975254584,2285214
-0.01912143392441,-0.162386328176586,2286108
-0.0430515748978594,-0.134195159045067,2293123
-0.0569419833512091,-0.260906535702566,2294852
-0.021449435318755,-0.0540385618646362,2294873
-0.0327201959919586,-0.107227263561537,2296332
-0.00989976611730766,-0.137421851349419,2305114
0.00789376629961923,-0.0892998015347142,2305115
0.033694911930668,-0.17184692599889,2306459
0.0869700529087308,-0.0869695094123698,2306893
-0.0166488226329303,0.142592633874907,2317120
0.00909705129335677,-0.189134838800631,2319068
0.189194078435088,-0.103318264597801,2321962
0.00633140580092176,-0.156798472481814,2331869
-0.0355430060026167,-0.134998566604514,2336735
-0.0819921928572505,0.00737316928766495,2339674
-0.0761321742159936,-0.114263058830885,2340155
0.600446497537067,-0.215349625436662,2340322
-0.164920463333221,-0.168572626687348,2350037
-0.0282043612380747,-0.166222563605448,2352038
-0.00867931127180971,-0.421858575259641,2359944
0.00179590815295291,-0.0252529310494907,2381907
0.531056917807307,-0.217838742554598,2393207
-0.0893341320955759,-0.0962652207812344,2395415
-0.0195542099374894,-0.105628082536321,2395943
-0.0522179133214148,-0.123666144243948,2401405
0.0277716177184114,-0.133368250338931,2405144
-0.287772325741218,0.428420643737665,2414406
0.0663886711045708,-0.0841185839758483,2419459
-0.0675922462418647,-0.165854941348348,2425694
-0.00860285669146013,-0.159524366013738,2426863
0.303265612809168,0.216911375726531,2430773
0.105524200998247,-0.148856435146885,2439458
-0.0111279684520492,-0.224550530084362,2443354
0.0868672711958556,-0.135163063599175,2445526
0.0325452409224599,-0.141315043420687,2448298
0.270714405006222,-0.29930139624044,2453577
-0.121356402225287,-0.197134653335269,2474709
-0.000371856810771215,-0.0787024765849009,2480056
-0.377325433660798,0.0858093679888762,2480330
-0.118436550746827,-0.201366787920937,2487135
0.0314679921296805,-0.13721116527485,2488660
-0.00263330984547296,-0.159135141953183,2490180
-0.0210783892661413,-0.164365764830104,2493534
0.0265472858919679,-0.192050164619101,2498991
0.0359699698938856,-0.193316169839809,2500377
-0.225043826744928,-0.102218545183133,2504802
-0.00377077291327363,0.0582965971560869,2510402
0.021981670789597,-0.156769536655964,2520618
-0.0298042318788651,-0.164596069184454,2559453
0.0776922432022929,-0.309233078317227,277752
-0.0129368587556847,-0.562057561659499,308862
-0.313248029840457,2.48686838397366,58325
-0.390471952923691,0.1292583838868,92173
-0.102523938270615,0.47008968805145,923666
-0.372772957728758,-0.110896421593101,965005
-0.0566334724213868,-0.0418812824428225,983079
