"lemdfirst_prp_original_shape_Flatness_249","lemdfirst_prp_original_shape_MinorAxisLength_243","sub"
-0.52476289199749,0.599075572295985,2401405
-0.790147072210054,-0.666084216210709,1644034
-0.927488700385436,0.431463872158011,2405144
0.0894708405205568,-0.220968724635322,2158329
-1.8804612774383,1.88533732939976,2319068
0.701253355821588,-1.18805965280151,2504802
0.641639152814738,1.60329079829975,2331869
-0.357497501990285,2.54140333580923,2317120
0.893478866837958,-0.492037961915361,2072215
1.58943078161728,0.217907653185621,2228400
0.264300295624585,-1.39855430626981,2145166
1.64917344383674,-1.24898025992691,1692385
-0.769848034040437,0.467246213015055,2109902
-0.334041876350114,-0.0934320700101015,2219842
-0.0979284344533774,0.922266775987172,2520618
-0.463132962617779,-0.399708721067652,2419459
1.23256158423932,1.52483629493793,2276121
-0.509727392936592,0.0418085480851043,2350037
-2.94897800567861,0.331625301114679,2001182
-3.19490102599708,-1.08481731477229,2278618
-1.19057509071742,1.18273362618443,1740845
-0.693011689850129,1.48625291217605,2321962
-0.876219537013008,-0.180865121442616,2212664
-1.73247382784997,-0.70473198184982,2453577
0.469087413206409,0.927861851094594,2224150
-0.0509786784952263,-0.636844827497372,1967281
-0.0276855447036102,-1.27467811286595,1742294
1.4236829013149,0.00439880625735693,2488660
-1.20457075773313,-0.150017501725524,2085349
0.743179491366656,0.00139071129448323,2247869
1.5787343419685,-1.15977355772752,2157529
0.061951238511979,0.382544966342358,2119177
0.0818348866392742,0.251715411958319,2010554
-2.12773071803545,0.937774593036432,2493534
-0.424644101436595,-0.173281696999254,2200813
0.688508466848357,0.446075627574011,2116787
-1.05817960667768,-1.33660163367401,1154608
0.326731769862069,0.354083987689166,2267382
0.780671015151352,0.315319569637536,1181124
0.553164586713565,-0.489800684831494,2137799
-1.45151532626446,1.10856727926251,1458656
0.567868068039043,0.177477661750352,2269346
-0.945028257713456,-0.0417011803104395,2092954
0.525127911036452,0.845404130078359,2007309
-0.158401679006189,-1.13949128546926,1671370
