"letm_prc_m012_250","letm_prc_grady_227","sub"
-0.0849010326376963,0.469882560785933,2267382
-0.162253528022439,0.226488875036051,2269346
0.871628298757111,-0.777628513234763,2271329
-0.0835369637517994,0.079117412643106,2274521
-0.0565793033725777,-0.309741291568714,2276121
1.7200138600642,-0.817637642837753,2278618
-0.0566713589409157,-0.255139036093476,2285214
0.0388202032574244,0.426440121498967,2286108
1.53001714941451,-0.0551190523948189,2293123
0.00135341265244062,-1.18393276915902,2294852
-0.0124977611894562,0.09205927647597,2294873
-1.07604703316731,-0.517989989404927,2296332
-0.00370758387392003,-0.539081107587092,2305114
0.0537503395666236,0.173673560402841,2305115
-0.0877219790635183,-0.86208025228457,2306459
0.0321539254022535,0.0309914755243922,2306893
-0.13678546440353,-0.880177246902611,2317120
-0.556290609057741,-0.324643716001735,2319068
-0.202430543566229,-0.651105737690677,2321962
0.0544508962573649,-0.470708631453061,2331869
-0.0180363185451118,0.563445339099109,2336735
0.495368198611923,0.870405432088033,2339674
-0.0341312736937306,0.346831290675229,2340155
-0.0360379666266266,0.152603171944613,2340322
0.0744596500293898,0.174607090641657,2350037
0.409731973903978,0.694951388852217,2352038
0.121496636833083,-6.03404018374204,2359944
-0.343266214735775,-0.635086987688759,2381907
-0.0305828648872008,0.354625405365952,2393207
-0.0389613381808697,0.0829343457347131,2395415
-0.0545974509025213,-0.188672187789306,2395943
-0.0682450884146088,-1.24105194658692,2401405
0.0275184567564504,0.103516226450037,2405144
-0.153699009074494,-0.19019937570832,2414406
0.001580968345719,-0.796693841635743,2419459
0.129881821055783,0.808794365734779,2425694
0.712914373029647,-0.79294610613748,2426863
-0.0661926758049263,-0.504520398850075,2430773
-0.0418068114014979,0.649599518011153,2439458
-0.535849024867182,-0.195637303736317,2443354
-0.210542480063051,0.0238430350989346,2445526
0.214225112226278,-0.343955934859265,2448298
-0.00337864353275063,-0.0805690733956258,2453577
-0.296914347173294,0.268312443393682,2474709
-0.0154935830000975,-0.857851578047045,2480056
-0.016653745420511,0.104752277730439,2480330
-0.191644163626421,1.81910367074772,2487135
0.0163456911794245,-0.49146224654307,2488660
-0.0847303626754823,0.523836546989491,2490180
-0.182564880626719,0.557446786913576,2493534
-0.325491520636547,-1.25404380239296,2498991
-0.64647614729515,0.488566791680141,2500377
-0.180834765184172,0.280502990742478,2504802
3.38472483822128,-0.177419276562826,2510402
-0.131842323298814,-0.0405915096664693,2520618
0.0935696036861477,-0.0972127031877387,2559453
0.382343984061893,1.31505000021305,277752
0.102629876678419,1.50238267822742,308862
-0.725814960976633,0.400554176539071,58325
0.027162764153883,-0.234449906802981,92173
0.432960321838683,-1.79799076846633,923666
0.121570627317547,-1.06000689440022,965005
-0.00541193309654471,-0.993652291435357,983079
