"letm_prp_d2_250","letm_prp_m012_226","sub"
0.724921288346109,-0.166260270015267,2247869
0.218021454949297,0.302409010830364,2250648
0.35997204719993,0.431719701755095,2250836
0.365066695877089,-0.317483733485522,2267382
0.880850408427504,-0.628602790027113,2269346
0.90797412119763,1.96103048246854,2271329
0.73025455795609,-0.00742616888409312,2274521
-2.72151030096337,-0.145058321375549,2276121
0.872037141158611,3.07503034998945,2278618
0.748874948566754,-0.213592672655578,2285214
-0.966883236230266,0.187373692817668,2286108
-1.92174555029827,4.4317343300045,2293123
-0.189791802050135,0.138169713993007,2294852
-2.08975774614651,0.806358259129914,2294873
-1.82518332969731,-1.8928061915177,2296332
0.898288763792869,0.0127506803465764,2305114
0.223220826592372,0.21270583323141,2305115
0.4079843495127,-0.191674865679635,2306459
1.30566416103478,0.218087453286428,2306893
-0.115183479797153,-0.410491628388465,2317120
-0.590428476878543,-1.66155858254783,2319068
0.0132452318987372,-0.512215251903139,2321962
0.259227023499472,0.285410068606519,2331869
-0.272213265350196,-0.094813027219069,2336735
0.397817662734353,1.64294842684561,2339674
-0.611921370335158,-0.0727573016059972,2340155
0.466117434965793,-0.078812830881021,2340322
-1.51286102432301,0.365331723391023,2350037
0.525507988214347,1.40139207191827,2352038
0.803781413021542,0.450137196461956,2359944
0.57387707407161,-1.05564363910907,2381907
-0.633846195072924,-0.0331983394650861,2393207
-0.0724545360124968,-0.170565963665393,2395415
0.399605883381877,-0.273649498145492,2395943
1.09135798888621,-0.214337569184561,2401405
-0.18350346685359,-0.21624281081278,2405144
-0.069133406168638,-0.155175154597255,2414406
0.430126697594085,-0.144750099691505,2419459
-0.672604157096277,0.400963686443907,2425694
-0.68302613406755,0.945901768068204,2426863
-0.505965967837619,-0.0432387838629713,2430773
0.56303777499222,-0.223926565292693,2439458
0.0382116160134465,-1.85843231712231,2443354
-0.627006183982262,-0.598382493571772,2445526
0.207071903931626,0.632506681630999,2448298
-0.860203138690078,-0.0385429736821714,2453577
0.195354065986103,-0.968275558998296,2474709
1.16273325121934,-0.207924043083988,2480056
-1.30070045526352,-0.058259196351728,2480330
-0.798087428002342,-0.620195401593971,2487135
-2.11232998489523,-0.0588795452797047,2488660
0.252685278891481,-0.358319996082048,2490180
-0.447401900211024,-0.661653898983323,2493534
-0.341409525041229,-0.709822401464515,2498991
0.0645344557286173,-2.13923266490194,2500377
-0.829707018233449,-0.619194025186932,2504802
0.409530226488249,7.8313982876956,2510402
0.0221292961859327,-0.192114662638021,2520618
-0.408620055630503,0.366307897325948,2559453
-0.0387303431937203,0.127786468486522,277752
0.959383234539296,-0.288791214637089,308862
0.178850565751571,-2.00851387009778,58325
1.08902081354195,-0.0657527613735865,92173
0.642438312365324,0.632612204833839,923666
0.786324082795231,0.28637508155254,965005
1.44267881495508,-0.075291629882204,983079
