"mkm8d_ctvper_wavelet.HHH_glcm_ClusterShade_241","mkm8d_ctvper_original_shape_Sphericity_227","sub"
0.387429493031319,0.719597259279413,2152442
-0.00168583217067112,1.90588535149104,2157529
0.0899554148747234,0.973476343378163,2158101
0.0178094553242064,-0.193344856560404,2158329
0.0368324245933998,-0.0843194346340514,2168082
-0.00958979059842774,-0.66144850421184,2172217
-0.0985245746733889,0.581950184256079,2176530
-0.0525385280701524,1.17546698455753,2176784
0.696755144445054,0.171785238618664,2181724
-0.00841636512369819,0.0821977060122132,2183291
0.370643731243487,-0.209373219110828,2183356
0.0785782549854919,-0.234399105257617,2185290
0.164476165964638,0.314376648405388,2186951
-0.0901280958533315,-0.769803225455379,2196212
-1.1560336098224,-0.0284918548996678,2199403
0.678804344228813,1.13165428761604,2200416
-0.0125240676006601,0.462423345930549,2200813
-0.330688697760922,-0.334901843585968,2205389
-0.17364545915693,-0.0190743709322012,2212664
0.114601304749819,0.255985974558945,2217034
0.00777276703380532,1.26193352076459,2218615
-0.00249984276157389,0.304433510478713,2219842
-0.347838193640721,-0.580846929766166,2224150
0.0218788360944473,0.902200488977076,2228399
0.640164021240252,-0.168436500946787,2228400
-0.940985919508515,0.192130454195354,2234271
0.754271019665837,0.134293869681494,2234422
-0.0184592634692034,-0.0347446069305414,2237571
0.0428065355251334,0.0226969613402188,2244172
-0.444726091484087,0.14434205488833,2247869
0.0204704038128069,1.06581052958002,2250648
-0.0356413629207149,-0.320905520914802,2250836
0.0757462165434067,-0.0640170246651495,2267382
-5.40973153109054,-0.167237068774991,2269346
-0.172046794419668,0.246674122166472,2271329
-0.00890472450742156,-0.316653434251177,2274521
0.014383605123014,-0.652182443973528,2276121
-0.0140296948088038,0.69779287357503,2278618
-0.388016428987219,-0.25223316364035,2285214
-0.005660589202008,-0.685437701834404,2286108
-0.00763474827204026,-1.15779175883329,2293123
-0.0495581892944308,-0.934814907911524,2294852
0.00722225620974596,0.534318691846209,2294873
-0.00170891016729702,-0.483789885785199,2296332
-0.00907327510798129,0.405824734823631,2305114
0.11474030796147,-0.199865924652249,2305115
-0.000402753322149365,1.97418462275896,2306459
0.104749812341076,0.202450538593962,2306893
0.0145892674595901,-1.12593195338109,2317120
0.0230881596511646,-1.10847925370699,2319068
0.0801389474230895,-0.671352747626014,2321962
0.0576850644483042,4.10035055949915,2331869
0.000637599808714922,1.35735733401634,2336735
-0.0439628721568163,-1.15059242372203,2339674
-0.0475199133936395,-0.332949277120506,2340155
0.558652702369381,-0.617150440151245,2340322
-0.222338980264029,0.098100201053648,2350037
-0.0727327648645745,0.226034435917378,2352038
0.00189755178888917,0.749704889509018,2359944
0.0166391480890397,-0.408870895130481,2381907
0.56586501352102,-0.678985357780272,2393207
-0.0591579842350994,-0.596084730794418,2395415
0.0100549944577517,-0.305933438401899,2395943
-0.0462560293680569,-0.376432440855793,2401405
0.033740340014645,-0.650389609180246,2405144
-0.305959871412833,-0.600321403149164,2414406
0.115875681712338,0.511091330798785,2419459
-0.0647048740239878,-0.19559517862157,2425694
0.00835360962705987,-1.34720995089918,2426863
0.372543878231736,0.867956669014613,2430773
0.159975973952469,1.36969220998355,2439458
0.00220635178003337,-0.0820087886163501,2443354
0.134369738869152,-0.500954183730593,2445526
0.0692961856720126,0.267635556088937,2448298
0.1981115495967,0.236164397945315,2453577
-0.0719129424008746,1.05956654711725,2474709
0.0578396952471458,0.662827611723799,2480056
-0.29964980045686,-1.01731382703004,2480330
-0.20233557452052,-0.439568372228907,2487135
0.0709104805635468,0.0290684983866347,2488660
-0.00333330744141906,0.166623536999541,2490180
0.000170794474854191,-0.604818255293475,2493534
-0.0279683559083873,0.85853799646652,2498991
0.0840475948378846,-0.55737537832658,2500377
-0.193005267039953,1.64415109276266,2504802
0.053062871294148,-0.259212403450469,2510402
0.0261453304510796,-0.415548065271642,2520618
0.0127090301373806,-0.721220478171099,2559453
0.0888789686017537,0.913343596821394,277752
0.0333599916743896,-0.541659929418058,308862
-0.344131807212627,-0.841730101979312,58325
-0.40299058711145,-1.05980038283267,92173
-0.0693507899706277,-0.329987691607326,923666
-0.39719627656666,-0.134034784703197,965005
-0.0424392388019622,3.45449626930562,983079
