"lemm_prg_m012_249","lemm_prg_gradz_241","lemm_prg_gradx_238","lemm_prg_m003_235","sub"
-0.0725583131157333,-0.538987584761877,-0.328086112376374,0.0129319125888424,2212664
0.0909537341627769,-0.282676030652609,-0.0311550462735421,0.00890998673678746,2217034
-0.0686188730131034,0.127246122639433,0.00954385617566447,-0.0717381006395402,2218615
-0.307234249075995,-2.0667713732136,0.773221389565447,0.35562265323795,2219842
0.276391129990749,0.142392431437532,0.453506309067768,-0.129925602285045,2224150
0.0298458147121606,-0.398096507028975,-0.156924130553796,-0.0943541237652319,2228399
-0.0442057578061206,-0.48372661934057,-0.230997065638277,-0.0534442585867313,2228400
0.0981878722257437,-0.587201145605801,-0.0768090302493519,-0.0141593386225931,2234271
-0.0293997446516607,-0.717668322182313,-0.0121655075399067,-0.529249787803633,2234422
-0.209757741690998,-0.0079135808688379,-0.0105893407395523,-0.121817033743789,2237571
-0.267429021714063,1.33889969978477,3.08972704917292,-0.19373140684438,2244172
-0.0108665584964985,-0.752295396742825,0.327864926490376,0.129548706363324,2247869
0.0822264259948703,-0.339351625894305,-0.256790630565324,-0.170249783288189,2250648
0.060375859256083,-0.351597325548997,-0.0144008256056776,0.0239471873986192,2250836
-0.307227748446717,-1.89134565701951,0.317688830448171,-0.478132569240218,2267382
-0.0886429167250601,0.890841502554475,2.64892406396185,-0.0404261089934978,2269346
1.02213299980621,-0.452114750731817,-0.364634723854799,-0.96579768092924,2271329
0.0169652498397959,-0.249575569443547,-0.0213277318906679,0.029854288277738,2274521
-0.0298115680536121,-0.300535610627911,0.0142772597817355,0.366559198694631,2276121
2.76629879082644,0.619003414590436,-0.763291323173095,0.508428796430016,2278618
-0.0053698421546456,-0.490926712811195,-0.256951433776842,-0.00822583715638107,2285214
0.0389892462649395,-0.500786172632482,-0.115869092461582,0.0481577916857271,2286108
1.21303290203747,2.12360939273521,-0.137838809673931,-0.818138932889653,2293123
0.0301877953722801,-0.40624488268259,-0.431404015593215,-0.0956222994225312,2294852
0.355657148685944,3.68118291329339,0.184855794122163,-0.323846813564818,2294873
-5.62385571377354,-0.154798333506555,1.10491087921826,5.74230239857275,2296332
0.0577749749350851,-0.40992799803326,0.00748308730768276,-0.0245345250653206,2305114
0.0633532741432215,-0.130533294828845,-1.37400135807372,0.0112755797049676,2305115
-0.10089741316855,-0.392917785827638,0.292216211603768,-0.162394002023288,2306459
0.0286787126538676,-0.186724735467514,-0.171250790271345,0.178046305352104,2306893
-0.447349910992533,-0.155389878713607,-0.369836002472047,2.89746438691413,2317120
-0.210833534991903,0.166022996458386,0.608383762855247,0.0634191838496791,2319068
-0.327211966368638,-0.321100366302505,-0.0166697040680426,0.556519421466621,2321962
0.0265317642276185,-0.866574860579504,-1.57649160904601,-0.023728542653325,2331869
0.0489148690011767,-0.224637497017754,-0.128600784458769,0.226888611707382,2336735
0.836476905427675,-0.359826921985232,0.544126710617666,-1.45256833124188,2339674
0.0129905098084361,-0.441048741584631,-0.145239156397443,-0.00143073101909284,2340155
-0.124615900933443,-0.603320629263759,-2.68993928357128,-0.197946059520114,2340322
0.113864666004032,-0.416246421186891,-0.253094276113435,-0.0949419878695854,2350037
0.361836101704492,-0.337177475178462,-0.379699944223651,0.0691123500006697,2352038
0.00377996561182091,-0.529010248213931,-0.104770032219054,-0.0358437437617262,2359944
-0.176262015766706,-0.403934080578636,-0.0876734105090051,-0.0798308813583,2381907
0.133651744260441,0.177877118200017,3.71545362340533,-0.606401209757457,2393207
-1.626219126319,1.97793539464063,-1.00085929476275,-3.2204106138051,2395415
-0.00320837237879269,-0.523040239244126,-0.0723848248653084,0.0877386172526044,2395943
-0.0140995379599841,-0.471202192011087,-0.156423514690218,0.130089160802116,2401405
0.166262014442193,-0.439824394486644,-0.0017856581020246,0.313504657929764,2405144
-0.0318635043758288,0.39931944740145,-2.19903964040888,-0.623375203070847,2414406
-0.0123893722242884,-0.419776467034238,-0.149101575173362,0.0685099979055615,2419459
0.0973881274800319,-0.560879533928458,-0.314052886651571,0.17350478886725,2425694
0.246822045325182,-0.554846408972998,-0.299903776201008,-0.281266488981202,2426863
0.0408816668846397,-0.220673448234681,-0.0598211986481691,0.688340995885864,2430773
-0.0399551825170609,0.0620161950932425,0.37182849691194,-0.0670990298484997,2439458
-0.287046593351861,0.583642775203979,1.55004602330462,-0.000880264440020576,2443354
-1.44283355026264,-0.0776977151987094,-1.72184533637309,-1.48902421118596,2445526
0.233789693489149,-0.407612553765422,-0.315179765401569,-0.3207207808829,2448298
-0.440595117168258,0.44891800157248,1.89233567115279,0.163305083167014,2453577
-0.573804917563156,-0.851189267983041,-0.468408589487653,-0.237554127247212,2474709
0.104354094630349,-0.605175684892484,-0.20488956302602,-0.108857150581407,2480056
-0.600793724032724,-0.217589828460364,-0.774912146025839,0.130854123175714,2480330
-2.06742520596157,-0.703291050468392,-1.3256210367323,-3.88747775112911,2487135
-0.821681973684243,3.03751993678089,0.174369253749893,2.20673630565658,2488660
-0.126281483520336,-0.325575247339662,-0.134087897255579,0.142841422285021,2490180
-1.72791583644671,-0.869602879408043,0.948620221648688,-3.9197833060449,2493534
-2.13998020370907,-0.543030720213033,0.554260285465918,0.360356818049451,2498991
-0.944716273164978,-0.321898121048642,-0.889132057843432,-0.254892846627314,2500377
-0.11665515009241,-0.522377015164474,-0.111411035506666,-0.0287037439795753,2504802
6.1154819176256,0.201949175289654,-0.185601936267051,2.50673806145201,2510402
-0.041690265791506,0.395097884799749,4.30007860107526,-0.188770670196548,2520618
0.495459296046057,-0.259190518452403,-0.267520059186434,-0.268525934806338,2559453
0.060323622220629,-0.150812325529761,-0.460708110101704,-0.0767370593718234,277752
-0.0620418044777192,-0.401943047351023,-0.27570753279289,0.0298200563315844,308862
-0.380618594975715,-0.352309984545463,-0.166639149407088,-0.428699971509744,58325
-0.221531772387983,-0.793955249406913,-0.253101268104775,0.772710125764014,92173
0.262192666221964,0.344625805133447,0.0962154508327131,0.0211866492635875,923666
0.314887977016226,-0.521168262506464,0.273228188385182,0.313474626382651,965005
0.0389169627489029,0.932192873229021,-0.162722202822473,-0.0473158897492877,983079
