"mkm9d_ctv_lbp.3D.m2_firstorder_Median_242","mkm9d_ctv_lbp.3D.m2_glcm_ClusterShade_237","sub"
0.410281502902569,-0.133814586045881,2285214
0.0350972633905835,-0.582393425939355,2286108
-0.333809672180099,2.10029475515347,2293123
-0.723180726138016,0.259202739217742,2294852
-0.515112902850795,1.79781695762994,2294873
-0.694404574049888,2.57360567181241,2296332
-0.866561648720292,-0.103224796395771,2305114
-0.125381110082558,0.267487949570884,2305115
-0.468923334301571,-0.791824555318712,2306459
-1.55028626193553,0.722663168245848,2306893
-0.628502887931647,-0.358208954637959,2317120
-0.0325169350220477,-0.137799474492058,2319068
-1.01667451793169,0.14848793061149,2321962
-0.461927711697033,-0.61536792645572,2331869
1.61187130003645,-1.63530891239663,2336735
-0.176476732126969,0.546914335280377,2339674
0.696044831691006,0.624669243523058,2340155
1.44482539556203,-0.5651919824653,2340322
-0.691418352675365,-0.630776175280492,2350037
-0.920717255631352,0.368002662238412,2352038
-1.68382861824747,1.15436782271218,2359944
-1.28952654156824,0.291480307036795,2381907
0.819981513642616,0.344740890232066,2393207
-0.586049171017879,0.501421863018114,2395415
-0.664271561956635,0.0404659134706485,2395943
-0.454805971843031,-0.0864232118145548,2401405
0.116450933260989,-0.398552586753726,2405144
0.664513613272301,0.0521087096103637,2414406
-0.726998440146445,0.636501790675755,2419459
-0.0715993814576763,-1.62004127738447,2425694
-0.626526535228427,0.132580930790764,2426863
0.211729781710777,-1.29025801395442,2430773
-0.906799517487813,-0.188298019211906,2439458
-0.514417838797336,0.494310825325311,2443354
-0.521193497669321,0.329236395485842,2445526
0.367357441091531,0.910301764834963,2448298
0.186553188268434,-0.894802201236511,2453577
-1.24767864374908,0.817037388659995,2474709
-0.886319095431717,0.334266729758272,2480056
-0.976317794649752,-0.385193505235337,2480330
-0.813632934931548,1.39875988084511,2487135
0.443044046133569,-0.0835111803514186,2488660
-0.155766192544926,-0.194088462341692,2490180
0.0878854546052826,-0.383295980531174,2493534
0.113428800270033,1.18839214382641,2498991
-0.62470900811812,-0.069080466752161,2500377
-0.486568349546622,-0.177554862443739,2504802
0.804592263202427,-1.58562164321737,2510402
1.37382902384002,-1.02227964437446,2520618
0.924804277049115,0.654626460536498,2559453
1.66460099332142,-0.44246460609642,277752
2.19890339675156,-1.58108424289442,308862
1.90226385783708,-1.72657839937731,58325
-0.81810810838953,-0.231881765563346,92173
1.66717071094598,-1.72666470154355,923666
-1.37209918882164,0.522885796716202,965005
3.1016908116656,-2.90041528389876,983079
