"lemd_gtv_wavelet.LLH_glcm_ClusterShade_242","lemd_gtv_wavelet.HHH_glcm_ClusterShade_228","sub"
0.0941426802218342,0.0369358278065197,2319068
0.17229253977906,1.13214837354128,2504802
0.168179063309547,0.0567628121606787,2331869
0.174153902174805,0.108928594401538,2317120
0.171409268303755,-0.0598977429480845,2072215
0.172023334917556,0.483209355145801,2228400
0.167905050281627,-0.618370116969208,2145166
0.170065330135557,0.204807508847875,1692385
0.154148903520834,0.0522265785248042,2109902
-11.3508659203615,0.320423263037684,2219842
-1.68329760092215,-0.782532611898603,2520618
0.173390714989438,0.012010155561605,2419459
0.169960408783572,0.0611990806749508,2276121
0.171859685147533,0.193741790677502,2350037
-0.261320540971712,0.0883645776588133,2001182
0.179150879826787,0.0815797911603251,2278618
0.150373610944019,-0.595428184160932,1740845
0.162036761389957,0.0687317585830311,2321962
0.145217459325482,-0.104790627634181,2212664
-0.778395728612522,0.747344448536619,2453577
-0.269029515786506,-0.109741970571502,2224150
0.171872655717475,0.0875930458705541,1967281
0.172576171514288,-0.0729209987327196,1742294
-0.346722167265019,0.114152289541069,2488660
0.120761719331787,0.150742008280278,2085349
0.0299874320126095,-0.450285925461305,2247869
0.171708656459943,0.097311910453929,2157529
0.560453631135518,1.5928025162568,2119177
0.35215339151242,0.460245347373823,2010554
0.105811874151769,-0.022750572500361,2493534
0.170946273274162,0.0207272107389053,2200813
0.171338527118966,2.35978269677116,2116787
-1.58065876470506,-2.1687776378432,1154608
0.143595545175895,-0.0451108776443287,2267382
0.150331433057089,0.0623738839811557,1181124
0.170197737349004,3.43553820149512,2137799
0.175125333465204,0.426770540113789,1458656
0.163550196908849,-1.39486861333461,2269346
0.171172870810988,0.0931038503110698,2092954
0.156262117702424,-0.0877335789016968,2007309
0.165360763310945,-3.04308799335106,1671370
