"mkm9d_ptv2_lbp.3D.m2_firstorder_Skewness_237","mkm9d_ptv2_lbp.3D.m2_glrlm_ShortRunHighGrayLevelEmphasis_230","sub"
1.93621974767452,-0.385122961535792,2296332
0.945554409474824,-1.31264762844958,2305114
0.431386252356035,-1.09552059723632,2305115
0.902632880639716,-1.44949775380265,2306459
0.96175029228987,-0.614813313035353,2306893
0.73089137950101,-1.48903707425656,2317120
0.264173994002132,-0.165023134782912,2319068
0.816194610903509,-1.89684775989041,2321962
-0.0200413987839135,-0.383151635921167,2331869
1.00710865742576,-0.651000545922541,2336735
0.786693575548576,-0.71106513191289,2339674
-0.285926680184009,0.804387147852386,2340155
-0.0159849472264505,0.620374803256602,2340322
-0.118805815464903,-0.825230372297149,2350037
0.475446795307411,-1.06868514194981,2352038
2.75374514761664,-1.63960686234539,2359944
0.601126714173547,-1.16972274088086,2381907
-0.127773147786613,-0.137162744027852,2393207
0.237379749962786,0.0264603530527831,2395415
-0.442521756056851,-0.0330485806943657,2395943
-0.0326595027620567,-0.559761094973122,2401405
-0.221373732123759,-0.277301810374749,2405144
-0.266088429178205,0.657360457935148,2414406
1.32284147381249,-2.12318154247686,2419459
-0.754938356121476,0.221712322915885,2425694
0.776189170259142,-0.869652141631448,2426863
0.686871933880402,-1.29642033689392,2430773
1.65856401473577,-1.98167777500198,2439458
0.458485880491931,-0.726989347429932,2443354
0.332802703525427,-0.257917944566366,2445526
0.960864782072288,-1.08393540814802,2448298
-0.380521652595825,0.328906741105102,2453577
0.488502581863405,-0.495307435585198,2474709
1.23875696943028,-0.440119904388693,2480056
0.0693395589017409,-0.799838211804472,2480330
1.42216684248074,-1.29114798448004,2487135
-0.913210096473914,0.218801854013208,2488660
0.347237483345504,-0.323775778229722,2490180
-0.317101141150865,0.519833691203331,2493534
1.22040703296503,-0.51460081692833,2498991
-0.00472481645046772,-0.701926853541812,2500377
1.43073974833701,-1.75999245367945,2504802
-0.684549099694406,0.279071831657928,2510402
-0.757533626615155,1.30498536706612,2520618
0.0749614702584682,-0.335798307952973,2559453
-1.31632169009352,1.65208236686001,277752
-1.30308727098592,1.58956474976407,308862
-1.86061708281162,1.95829152663227,58325
-0.292761420612685,0.174860286542887,92173
-0.223923670154716,1.06336484221387,923666
1.42355671452503,-0.874385394770124,965005
-2.4055422784459,2.68152095901546,983079
