"mkm2d_ctv_wavelet.HHH_firstorder_Skewness_246","mkm2d_ctv_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_230","sub"
0.0439470016007429,-0.540028591451763,2134220
0.113332234092922,1.71399765522147,2135748
-0.52531427991043,-0.110699126695559,2137799
-0.0248868034025614,2.22577601440109,2138375
-0.695572384978964,-0.608026831482337,2138678
-1.3076872569637,-0.417866981173409,2139733
0.0857674449611272,-0.386992679661271,2141116
0.999774630062471,0.598241373497285,2144796
0.217121161727762,-0.557841486047759,2145166
-0.0821788543830548,-0.518001059470962,2145694
0.337860749829642,0.467265904095521,2146138
0.129723467001433,-0.326768857080055,2151024
-0.175296851242681,-0.0343875908285786,215131
-0.750705564092913,2.51575121422322,2152442
-0.260523874554507,0.32660423403663,2157529
-0.582572743194794,1.4437471290673,2158101
0.123805079799259,-0.343022297491813,2158329
-0.183585426232982,-0.225982168975556,2168082
0.688365953712998,-0.368709380216269,2172217
0.0875102360144812,1.9829423734537,2176530
-0.113770440263713,3.78484478578238,2176784
2.72087764369441,-0.427895987449488,2181724
-0.154066680976541,0.709427635931045,2183291
-0.231528969423785,0.966112815898477,2183356
0.435193523718524,-0.358742327703177,2185290
1.19071188784086,-0.626456459871271,2186951
-0.0623737230564472,-0.559165305878299,2196212
-3.90542841409214,1.40150158294881,2199403
0.0322538173539848,-0.2506614329585,2200416
0.250009224891878,-0.657488262988697,2200813
0.171590555764473,-0.508116107860678,2205389
0.108714583597292,-1.39678800042418,2212664
-0.0596020860499139,-0.367892507382506,2217034
2.0499041821142,0.456613063049275,2218615
-0.0178649669537969,1.44048236506242,2219842
0.309775355859997,1.38835572871685,2224150
0.261922647673871,1.27062029813765,2228399
-0.119828866413199,-0.520393879803356,2228400
0.21628305809871,0.49045037527795,2234271
0.150263594163914,-0.393812527594495,2234422
-1.982191620531,0.617945946425137,2237571
-0.236679058546325,-0.434164666814854,2244172
0.760221719744096,-0.461360283786979,2247869
0.41127371131643,0.849788897697574,2250648
-0.0540285666496716,-0.545337975947952,2250836
-0.0315298050745023,-1.40552893271139,2267382
0.0860825699514,-0.382753284568441,2269346
1.21334640210501,0.530400443734927,2271329
-1.84715016198754,-0.983329662629856,2274521
0.572106936298137,0.134005384267942,2276121
0.789089118702979,1.39936070240228,2278618
0.0739943709374592,2.40785696552389,2285214
0.110596047434748,-0.757932641789375,2286108
-1.15009733225824,-0.805394261438497,2293123
-0.154141974676642,-1.22137256354776,2294852
-1.30574104574495,-0.313053963239721,2294873
-1.73018902233509,-0.601376285715704,2296332
0.0975587151632697,-0.338997965796203,2305114
0.0852524552118903,-1.19803329748927,2305115
0.896844829253547,-0.19505892361193,2306459
-0.485032142149791,-0.354208330489441,2306893
-0.851384028873203,-0.218871403128419,2317120
-0.0447436529676758,-0.197920235092601,2319068
0.354872440768031,-1.06555660455811,2321962
0.268190513949397,-0.694047381579832,2331869
0.304776707273268,0.578724449631253,2336735
-0.0957824890191663,-0.256880623934967,2339674
-0.274467410305151,1.52902108130195,2340155
-0.203227913929457,1.58440904743103,2340322
-0.0518580111772393,-0.402137710245423,2350037
-0.259970833301732,-0.197542879930936,2352038
0.261002674479879,-0.200356528905189,2359944
-0.256370967539623,-1.02937215437997,2381907
-1.53442247635823,-0.330784443285616,2393207
-0.43103377670569,-0.440972355923949,2395415
0.0477853688102347,0.0134288751891625,2395943
0.239422846477691,-0.219464889014418,2401405
-0.0217442399237496,-1.20271993708169,2405144
-0.457154775569991,-0.642124189244813,2414406
0.183294880456512,-0.451347077382588,2419459
0.0413865024549699,-0.432540807409776,2425694
-0.211820223084754,-1.28985794869206,2426863
-0.987138327367333,-0.504991509679481,2430773
-0.0437373881008642,0.0333899485274488,2439458
-0.211942701512722,-0.551447635258323,2443354
-0.392089456247973,-0.660366558417773,2445526
0.0991082340676306,-0.0550329541086155,2448298
-0.28922220873586,-0.712260510843238,2453577
-0.5560882315776,-0.515209720371006,2474709
-0.339045266262586,-0.107213126282705,2480056
-0.184876071301586,-1.33247251597816,2480330
1.11702623170285,-0.760575779977399,2487135
0.841387007003893,-0.816623315660769,2488660
-0.0388921197624568,-0.568909559921396,2490180
-0.0823681542840102,-0.484557206351949,2493534
-0.283647407585294,1.98004459180147,2498991
0.339965941064234,-0.168095477180567,2500377
0.0996545582310318,1.36317106931985,2504802
0.031823965542046,-0.394427692231347,2510402
-0.717317257172451,-0.590562129566555,2520618
0.00202720671860689,-0.438214533887065,2559453
-1.28731337656801,1.67678566471377,277752
-2.17348521013826,0.98393680850615,308862
0.230786891220814,-0.519112999839849,58325
-0.272545476307148,-1.24753670769968,92173
1.19488943302719,-0.930832109038275,923666
0.0810533517461977,0.154855337242101,965005
0.181220877519796,-0.223531474127441,983079
