"mkm6d_ptv4_wavelet.HHL_glcm_Imc2_235","mkm6d_ptv4_gradient_glcm_Correlation_228","sub"
-0.91792247264953,0.448618611749937,2274521
-0.505331799297112,0.549987413471717,2276121
0.417200960092192,-2.05627810103349,2278618
-0.257447039535791,0.823454803664879,2285214
-1.96853991609086,1.1771203500989,2286108
-0.0239524223210914,-0.105253579809496,2293123
0.574540180809089,0.438420359665272,2294852
0.875236522645058,0.405217994094587,2294873
-0.897574695718081,0.277704168389708,2296332
-0.794208308637843,-0.08310602616125,2305114
-0.463027719298582,0.74752420380691,2305115
-0.596919653710807,-0.556334898144283,2306459
1.19501704494097,-1.1507530030424,2306893
-0.639448975064796,1.0128585558289,2317120
-2.25877357994984,1.16935434808633,2319068
-0.307040424361253,0.674790308267443,2321962
-0.447091257025779,0.888791298410829,2331869
-1.55832804349096,0.298923610673936,2336735
-0.425537178621212,0.653169847000134,2339674
-1.33862172390375,0.282609927183595,2340155
0.520715608508812,-0.308908608603017,2340322
-0.101986779624357,0.150168657394799,2350037
-0.259023723496709,0.194991376065711,2352038
1.1163029025929,-0.502399767868773,2359944
-0.818692188544024,1.31661078743781,2381907
-0.000316588134918979,0.473960312289994,2393207
-1.13294889508094,1.52735289370572,2395415
-0.323902083300808,1.34836630658852,2395943
-0.585744882952795,0.807137273491735,2401405
-0.594193067691505,1.26748695241305,2405144
-0.424313014791596,0.104998525235542,2414406
-0.389392612660204,-0.14958203178001,2419459
-0.129171534918963,1.54150891111617,2425694
-1.70652378070992,1.86911674354039,2426863
0.312617681057112,-0.112562633761358,2430773
0.106822622229635,-0.218743165799067,2439458
-0.687177150465077,0.175551178275991,2443354
-0.934958457205133,1.56334845078936,2445526
-0.682810052296976,0.280717772353543,2448298
-0.440697891293806,-0.424432591947898,2453577
0.320025770510017,0.822628012975356,2474709
0.962726780155519,-0.855124745094757,2480056
0.549279011629264,1.18316168007611,2480330
-0.951386931450081,1.23044289060941,2487135
-1.59551169338611,1.38623755558799,2488660
-0.824611850093577,0.713731889275179,2490180
-1.18117262813781,1.13081004659132,2493534
-0.52043147270196,-0.847289508870413,2498991
0.418633551914251,0.198621266410614,2500377
0.291874166353711,0.260283395436526,2504802
-0.147250840592788,-0.0868018862911984,2510402
-0.0090805303162618,0.0968649540831541,2520618
-0.623357576304016,0.979607820826405,2559453
0.729200847793452,-1.52858803019826,277752
-1.3314750448116,-0.944448052771787,308862
-1.14194650106814,0.663183852207598,58325
1.0294592282036,0.861058207781061,92173
-0.892740993634332,-0.00706874137684955,923666
0.276949573535623,0.170892842695868,965005
0.460984718660927,-1.27421480781319,983079
