"lemd_prc_wavelet.LHL_glcm_Correlation_237","lemd_prc_wavelet.HHH_glcm_ClusterShade_230","lemd_prc_lbp.3D.m1_glrlm_LongRunHighGrayLevelEmphasis_228","sub"
-0.223345950373604,0.269068359619293,-0.0072078208510186,2340322
-1.68631326606004,-0.0364347251869075,1.2216076334648,2293123
0.275812029158067,-0.135802025729812,0.847303474826736,2395415
0.710653611560686,-0.0688501310891843,-1.27422542472782,1966316
-1.42372307716958,-0.444295392911968,-1.5499218728655,1973544
0.377647806913166,-0.39387623373647,-0.670953196495888,2010259
0.655037003099591,-0.000458470696636566,0.199969475793503,2145694
0.729738804937734,-0.321730593505812,-0.0184189065067871,965005
-1.21862213311355,0.0453965457831426,0.750008721696296,2096627
-0.702759067024088,-1.69895684555795,-0.334838144732335,2047354
-1.67053896349439,0.478069312911141,-1.46583779607554,1364384
-0.497741115246806,-0.0312522057024235,0.495199827909384,2244172
0.570773697665201,0.0367198955923096,0.952549123303436,2132982
0.352060757070041,0.223661349601719,0.188003121893884,2134220
-0.439494234076528,-0.0290225632932923,0.720699589375586,1889409
0.932121537377858,-0.0607051750245538,0.52861529268183,1938561
1.34296954201532,-0.0339101476760416,0.140438343404616,2055667
-3.34246684042389,-0.0594532296762633,-0.392298214491452,2176784
-2.72759067364765,-0.17071843645205,0.437431030675565,923666
-0.0353520758017945,1.04881736171914,-2.52012284765245,2086044
0.461337335768788,-0.192115465088024,0.933504789162901,2078198
0.0713833912797393,-0.0302157218136815,0.0385735185317454,1501387
0.713063730657406,-0.0324614104993229,-5.77422837834647,1518948
-1.87781256254613,0.00499996218857669,-2.84176640417106,1606693
0.384122123086703,0.103995228417647,0.324118612540882,2305115
-1.90605831236624,-0.0796629169255061,0.369659033942968,2237571
0.0545893501518078,-0.681300427557203,0.213224299030104,2285214
-0.12005084902364,-0.00911910287322144,0.809128375865716,2426863
0.49339687141851,-0.010469225452543,0.869575302471419,1979422
-0.507850345024634,-0.00929794212591539,-1.16021798182588,2480056
-0.345068750666888,-0.495180337623128,0.791710580640106,1668599
0.0971937540285251,-0.122225138200135,0.724374286024552,2339674
1.04596565463132,-0.0808884158237974,0.833249861553067,2133204
-0.568354580678821,-0.0751609595304563,0.426505153082989,2294852
0.970459547103151,0.184406490848819,0.691904030145409,2445526
1.30297315294476,0.525385037114709,-0.0697679119927287,2200416
-1.84119812105681,-0.0081953337361474,-6.71907138966466,2168082
1.08922425610044,-0.144184273249446,-0.158200065634073,2075846
1.20707114337857,-0.0126918628395406,-0.0456730569339945,215131
-0.458790206145685,-0.0734497562969527,0.348832407600397,2274521
1.03790859191514,0.0416347711287139,-0.849941824932117,277752
-2.63658070410189,12.4499293775508,0.391096232574184,2078899
0.0918409025580952,-0.0227831901021139,0.247842803727929,2172217
-0.137060505158522,-0.107180210457077,0.476356356602773,1614566
0.215772951879451,0.840580508850665,-0.114512406430822,2100050
-0.876089721472453,-0.125562772104283,0.686654176572699,2183291
0.318439589435676,-0.0116459958578695,-0.239590762091223,2336735
0.897030775920839,-0.0159394714336712,0.359577309561746,2352038
0.429995740793783,0.00182181079006971,-0.836905408740165,2305114
0.68242202667986,0.017322567699549,-0.183671492524094,2448298
0.00811540388527978,-0.634743636278361,0.523040757046845,1329352
0.581326159820121,-1.00187537782268,-2.06101862153449,1183075
-0.0539695305417948,-0.0361306821076816,0.544544934566866,2110540
0.364198517861943,-0.0173412229782418,0.755003276844528,2070958
0.590552308674755,-0.0696188321289849,0.825945254867776,2340155
0.811502779113465,-0.0050837461228335,0.226766929583884,2075832
-0.0270675466743741,-0.00973905314192572,-0.204722835866666,2498991
0.77097756957279,-0.0207848493986238,-0.185378046961237,1919296
0.928877821990926,-0.027861299664504,0.415211883186465,2401405
0.204791048298093,-0.0195031017997797,-0.696897668957819,1644034
0.0738247556410401,-0.020958692964988,0.179008259905372,2405144
-2.34491748930259,-0.0215274844000813,0.126859647298684,2158329
0.149635154009358,0.0119605586443825,0.543624269119238,2319068
-0.356236482708001,-0.167723112272896,-0.831223487205016,2504802
-0.214167595104875,0.0363377715956768,1.73819547493325,2331869
0.0422031894542145,-0.0289849242742271,-0.417014320374159,2317120
0.719123435238723,-0.127966487381956,-1.28019908900361,2072215
0.314358681076485,0.241349235625978,0.467085021712981,2228400
-0.000866731638909554,-0.121935285081237,0.220885015080971,2145166
0.00575455449076089,0.00563321407428501,-0.749128900472938,1692385
-0.261486340462264,0.0250787632437322,0.643676053332738,2109902
-1.15991186529514,-0.0547370299098929,1.19032746226135,2219842
-0.867115799374639,0.165045795575814,0.479889232527985,2520618
0.852225891443554,0.0318648787032155,-1.23637819401015,2419459
-0.189358664435803,0.0174809876548758,0.0627073846976746,2276121
0.174021692499636,0.0248627656672662,0.566170633024414,2350037
0.320709139921916,-0.0431405311084732,0.707154363994532,2001182
0.770303461970709,0.000695537577578819,-0.729817935704101,2278618
0.20940151832445,-0.368759115589683,0.53899570952819,1740845
1.34442322618205,-0.119734603030686,0.484787994848132,2321962
-0.364624975770594,-0.0956012588625211,0.642225005937688,2212664
0.386783279485545,0.115044482670129,-0.253639781287949,2453577
0.531436483284417,-0.152857574710449,0.431917325476211,2224150
0.729739906036877,-0.0118856128714542,0.55084276026822,1967281
0.227393290059577,-0.587466365605775,-0.476127993811831,1742294
0.0660119193731579,-0.00573154753203529,0.296729926671458,2488660
-0.272393797664999,-0.083012665310769,0.347601078740583,2085349
0.596137730135146,-0.182937897679688,0.701711789582779,2247869
-0.0029587187163635,-0.0401392898008396,0.0110138586124166,2157529
0.00612958838909696,-0.0628931858985296,0.38748908838416,2119177
-0.914691613681862,-0.345942291656312,0.173377230050197,2010554
-0.55866213715118,-0.0158711190826254,0.60479717702121,2493534
0.736583228866261,-0.044327768233459,-0.0658008821162546,2200813
1.09400930038173,-0.0234038173668515,0.0378209685676636,2116787
0.413202076233612,0.0660544034593735,-0.0437040760557514,1154608
0.546076173138257,0.164785377413764,1.19620704144417,2267382
-0.522199154693416,-0.220733316618053,0.739182614431993,1181124
-0.943242395316199,1.0751006296873,0.600921634116253,2137799
0.57054737439524,0.159181521251051,0.0624726541339142,1458656
-1.318723052234,-4.4932373049471,0.516588947127048,2269346
-0.323151066430911,-0.0192450788774732,0.125405060634338,2092954
1.22492400873668,0.0652930092936596,-0.0775569235478591,2007309
0.268869267604755,-0.0685332151502946,-0.0918547780266385,1671370
