"mkm8d_ptv2_lbp.3D.k_glszm_LowGrayLevelZoneEmphasis_234","mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_229","sub"
-0.421716395725028,-0.290644002018966,2340322
0.00126828296602054,0.306166137871429,2350037
-0.358155816989901,-1.12734139046049,2352038
-0.13277426215192,-1.01210758362116,2359944
-0.957735117215596,-1.01811253418602,2381907
-0.202693983312934,-0.832696856530796,2393207
-1.20798901867301,0.0284397352905503,2395415
0.227023636503745,-0.00850882917301266,2395943
-0.270625755674389,-1.02285851570792,2401405
-1.11161433084527,-0.517779180966875,2405144
1.82224494272881,0.0874195507349435,2414406
-0.247772334842448,-2.13238768473855,2419459
-1.34711712257747,1.66458920556524,2425694
-1.08551326114869,-0.262984707200611,2426863
-0.459281143123712,-0.96738132973957,2430773
-1.07174719751168,-1.91707313333463,2439458
-1.22667368469684,-1.07259571328475,2443354
-0.425222614788376,-0.0612909598099307,2445526
-0.305385311576741,-1.56875629605286,2448298
-0.532304988903027,0.0310863100090204,2453577
-0.572777928891643,-0.288270852158448,2474709
0.0448613976718248,0.91497291338176,2480056
-0.0390435043654411,-0.467554447095294,2480330
-0.719269974764273,-1.34689356275081,2487135
-0.560728959104421,-0.245780475313677,2488660
-0.62985082425429,-0.444412636295977,2490180
-0.207463803568874,0.24390796437408,2493534
1.88608744302118,-0.775401686931168,2498991
0.130000717988503,-0.711607833897389,2500377
-0.240164831785138,-0.533141697942352,2504802
-0.479305410276721,0.00562150919317825,2510402
-0.484526010765085,-0.00596828107087059,2520618
-0.383503010250306,-1.15921602026186,2559453
0.814784964886054,1.25646307898796,277752
1.02088264642912,-0.0528738056283378,308862
-0.433976980411564,0.28667213469281,58325
-1.02122898747331,0.678036558165385,92173
-0.662961867922835,0.364391407148185,923666
0.449308537726604,1.45930335007528,965005
1.73325128492789,1.44426780187581,983079
