"mkm10d_ptvper_wavelet.HHH_firstorder_Median_229","mkm10d_ptvper_wavelet.LLL_gldm_LargeDependenceLowGrayLevelEmphasis_228","sub"
-0.160632389207136,0.222799615876261,2186951
-1.1831086766964,-0.171648015652443,2196212
0.0450827217947408,-0.0322130955751911,2199403
-0.901142271325468,-0.122056938984468,2200416
0.122755361319569,-0.147095882089585,2200813
0.469127054924373,-0.16027920859032,2205389
0.128260326636248,-0.155294958867342,2212664
0.41085732797439,-0.154414403139573,2217034
0.646036111341576,-0.10956345053396,2218615
-0.121976759095584,-0.0170058905146055,2219842
0.121811604504612,-0.0092913894527438,2224150
0.416492913220506,-0.0650245088569957,2228399
0.0851105916353715,-0.122525866549289,2228400
-0.231435705327261,-0.154282281165548,2234271
1.9062178276994,-0.15471741059249,2234422
0.491541398236548,-0.160288479584457,2237571
-0.730600647068391,-0.15201154955946,2244172
-0.241444873490892,-0.146492040963434,2247869
0.262584776808853,-0.115960026278948,2250648
0.0682615181194141,-0.165422323756194,2250836
-0.109963654140448,-0.154052299680831,2267382
0.750722504959549,-0.114047281259117,2269346
0.617787215397898,-0.149027308527107,2271329
-0.510145450219758,-0.164492471011743,2274521
0.576694728486689,-0.170023275236363,2276121
0.0962650058865691,-0.13024921674829,2278618
0.995215569499016,-0.159953034373052,2285214
0.053159666360864,-0.173740817040097,2286108
0.218061494295989,1.39101817649326,2293123
0.00603100074505695,-0.177705022175627,2294852
0.0144640964551931,1.69897025991119,2294873
-0.388081255154568,0.0347886193113247,2296332
-0.0276996691154867,-0.146710502622479,2305114
0.86549473449189,-0.16250524818919,2305115
-1.58303450122252,-0.0859791492267889,2306459
0.0667194524824306,-0.153998719773936,2306893
0.0228284112600141,-0.179667297278501,2317120
0.23245079395693,-0.176023633452207,2319068
0.757918400864013,-0.171440170234235,2321962
0.0584985373002917,-0.0345311411528886,2331869
-1.34874794252193,-0.109776270021058,2336735
0.0434929692926273,-0.17265761127132,2339674
-0.92062094757827,-0.16351648083228,2340155
0.542194216864061,0.0145695619214604,2340322
0.742376580898349,-0.153525963408016,2350037
-1.3001383283733,-0.152514733940035,2352038
0.77267612802564,-0.132162293449136,2359944
0.0626965219241691,-0.165588155455348,2381907
0.277391859206757,-0.169354886233964,2393207
-0.103309702283778,-0.169292166194323,2395415
0.144500226843741,-0.164789264020266,2395943
0.204840982301933,-0.166301070768067,2401405
-0.157916399937188,-0.172942175057452,2405144
-0.575495542089698,0.0918672212377503,2414406
0.199936577810936,-0.127330641417078,2419459
-0.156437872178191,-0.165766642694357,2425694
0.554577444456343,-0.175823552539333,2426863
3.04071515609118,-0.130236901249074,2430773
-1.06468213741152,0.459792785102538,2439458
-0.299215635537132,-0.0244604787894411,2443354
-0.376952547499078,0.0495648326084593,2445526
-1.84062634316688,-0.152116778571625,2448298
-0.178824117860073,-0.150312326403485,2453577
-1.93541742231281,-0.131485898243023,2474709
0.163108102575654,-0.139410596509152,2480056
-1.24253499822646,-0.170953973861373,2480330
0.492954892233983,-0.128456652362862,2487135
-0.222485242074066,0.568213240053635,2488660
1.44582566486877,-0.150479086949535,2490180
1.71524396832233,-0.172537356185017,2493534
2.28790136687116,-0.0726003866124273,2498991
-0.163410010070033,-0.160814986760219,2500377
-0.70752566446919,-0.0812424572754215,2504802
0.0181225934921803,-0.155618178275447,2510402
-0.00563934167017089,12.8556750912885,2520618
-0.67074503371699,-0.172706800321668,2559453
-1.20478719993262,-0.0356743554806462,277752
-0.249692455846066,-0.139814181660253,308862
-0.0623359344031888,-0.172088031760233,58325
-0.220443060624901,-0.172299762938041,92173
-0.603068096429675,-0.156784071884416,923666
0.0251231026152883,-0.161956355615108,965005
1.93454004870367,-0.094762148616649,983079
