"mkm5d_ptvper_wavelet.HLL_glcm_JointEntropy_243","mkm5d_ptvper_wavelet.HHL_glcm_Imc1_242","sub"
0.747857794720692,1.0404584137699,2445526
0.557427904173721,0.663861903376991,2448298
1.23579212612697,0.355495764723746,2453577
0.0539462861134704,-0.344464889126238,2474709
0.136079342879786,-1.07981210152144,2480056
-0.34930334670268,0.412800942572927,2480330
1.0874016107475,0.744890416804773,2487135
0.647191154217301,1.11793438591753,2488660
-0.0981774264088204,0.749928831259013,2490180
1.59920375731117,1.10907590876777,2493534
0.683627031630188,0.726093626895648,2498991
1.31506873407308,0.470362161948145,2500377
-0.0696236866815364,-0.554828758540357,2504802
0.761893002978513,0.546529111930011,2510402
0.621397799688648,0.337838249720548,2520618
1.94106201295281,1.03250706455813,2559453
-2.28413334624439,-0.77266801636924,277752
-1.78027435561172,0.556914105006915,308862
0.240522364784791,1.55640655377556,58325
-0.0698162770800686,-0.0801239144064819,92173
0.0809788036715571,0.466445974192465,923666
0.802185825135861,-0.576700932595653,965005
-2.01902400949372,-0.0975723892816101,983079
