"mkm5d_ptvper_wavelet.HHH_glcm_ClusterShade_244","mkm5d_ptvper_wavelet.LLL_glszm_LargeAreaLowGrayLevelEmphasis_228","sub"
0.233714835225172,-0.195509077903841,2419459
-0.0106334320119987,-0.383278043339336,2425694
0.229164798867632,-0.403886237596452,2426863
-0.956390839406651,-0.098095738691125,2430773
-0.160703221889614,0.0817939401150515,2439458
0.124107097387522,0.0342002403883572,2443354
0.0603615935869737,0.250427102464799,2445526
-0.162403792006028,-0.27377516292204,2448298
-0.297246987742134,-0.277534154992187,2453577
0.277864705313955,-0.106777867148683,2474709
0.0750358050438237,-0.169646750138121,2480056
0.132134053868646,-0.472617234121647,2480330
-0.124837920514729,0.368526848318663,2487135
0.231975238032341,2.55387543063784,2488660
0.260816384106346,-0.263852212161085,2490180
0.18297592314158,-0.442583364969071,2493534
0.10709082409219,-0.14447669286767,2498991
0.0237138763473931,-0.392972139120105,2500377
0.358148625709965,0.366655530640646,2504802
0.242006626768196,-0.376392529298043,2510402
-0.46690851313488,8.40535743537168,2520618
0.189417071517526,-0.449229502614879,2559453
0.192842811030392,0.663080773395315,277752
0.202864734110992,-0.167635880453226,308862
0.270259019788922,-0.448789672043789,58325
-0.184242249438161,-0.470299145801032,92173
0.245073156124126,-0.377362067448187,923666
0.650209039895453,-0.370137384646182,965005
0.138896362462381,0.182261772363864,983079
