"mkm5d_ctvper_wavelet.HHH_glcm_ClusterShade_234","mkm5d_ctvper_wavelet.LHH_glcm_ClusterShade_234","mkm5d_ctvper_wavelet.HLH_glcm_ClusterShade_232","sub"
0.00332667570596163,-0.153335956809456,-0.141347055475286,2108003
0.148666838025373,-0.142121581383113,-0.155502613761998,2109902
-0.00976714745545729,-0.0965942241219022,-0.264602006563538,2110540
0.0835886149024287,-0.215692541905685,-0.346748350943726,2116787
0.0275585287594089,0.153419222392616,-0.00994432115761241,2119177
-0.15670100430811,0.315950233327116,1.69202453634212,2131601
0.525554237810377,-0.0722673479839766,-0.327739773286376,2132424
0.0957116422608992,-0.14609154611942,-0.135835642992714,2132982
-0.11375080590098,-0.00168776824600761,-0.210557454347818,2133204
0.645156667528829,0.514503181848821,-0.616955431344114,2133380
-0.142276131521158,-0.277186868661843,-0.351122361874637,2134220
-0.336637109596926,-0.0511943615738351,0.439967552982261,2135748
0.593819194272826,-0.234296066014144,-0.300718546449584,2137799
-0.0965354647866545,0.0190727957535307,-0.22184304276982,2138375
-0.538898762818171,-0.204800312047594,0.359021455167574,2138678
-0.351760618221752,-0.0978982484334074,-1.06090495796153,2139733
0.0153717153814091,0.168650358150104,-0.341505603360452,2141116
-0.847302048200443,-0.216396188716332,2.14597043180225,2144796
-0.266072177934557,-0.105565365758612,-0.292674256571294,2145166
-0.114976924946234,-0.216423332706578,-0.219948237614479,2145694
0.313018344881487,-0.154932274014858,-0.281079493062569,2146138
0.0548900698210539,-0.156195559147426,-0.362061275804556,2151024
-0.00722127187084376,-0.154504171577122,-0.432389415239873,215131
0.227676070040164,-0.0297507515698148,-0.226060459350897,2152442
-0.00542444553341847,-0.0685794303260552,-0.279178415638906,2157529
0.0309203910342485,-0.215161342806302,-0.368280299510299,2158101
-0.0113011349702414,3.02951153071947,-0.365501765703918,2158329
0.0116964170957467,-0.172492991494208,-0.371527176031068,2168082
-0.0201229455841089,0.0489106032288807,-0.377326777680245,2172217
-0.13386793530247,0.189878159574774,-0.29521358633054,2176530
-0.078178214777586,-3.71229151190682,-0.391916857404721,2176784
0.684264965405866,-0.116550350212562,0.0908076897283328,2181724
-0.032850669061232,0.0131522646762869,-0.339441117818575,2183291
0.391543614575965,-0.139203932394806,1.58998775703838,2183356
0.100709349510825,-0.155750419473048,0.211022780582121,2185290
0.241601285409419,-0.155699816917018,-1.12884241968816,2186951
-0.0892317660204345,-0.0151327104545702,-0.177993405895674,2196212
-1.12096681181938,0.463014188691245,6.26436151091087,2199403
0.441070085832695,-0.248043560229976,-0.374953256206513,2200416
0.0074118440172247,-0.163838613224408,-0.328407070707093,2200813
-0.349312548055624,0.498383906324915,-0.237248583781266,2205389
-0.142572050812065,-0.0732802707127615,0.0953465848889732,2212664
0.117426366883148,-0.123122695198877,-0.333977604177994,2217034
-0.00504028139765141,0.118458922809044,-0.351150521840319,2218615
0.00105798092489118,-0.949909182106464,-0.372820616545282,2219842
-0.336901585333439,-0.365648844194829,0.510967274973393,2224150
0.00674850857000405,-0.150981788033326,-0.367832744523146,2228399
0.624513559658198,-0.0721096753113566,-0.373856286717485,2228400
-0.457490278530338,-0.141014404425815,0.176214037696597,2234271
0.659124799053355,-0.0515675244871152,0.742766862836076,2234422
-0.095159127614375,-1.62208642304093,0.0781808549749319,2237571
0.0330776281082624,0.132166919823896,-0.259262379233828,2244172
-0.307973260915836,-0.145989502332931,6.85820590668883,2247869
-0.00952459966678055,-0.160386389221573,-0.28485404129323,2250648
-0.0352622319713845,-0.202640527834426,-0.333027971446415,2250836
0.115973005907987,-0.164048002611247,-0.277979230576265,2267382
-4.94423947559018,0.119317208901692,6.52432277569015,2269346
-0.546406599869276,0.281819013062759,0.69841946703407,2271329
-0.0187321882248266,0.0272571559091053,-0.376648895379939,2274521
0.0145888344457836,0.157818233353494,-0.137768786166332,2276121
-0.0434124209967671,-0.193629706657771,0.662632927451297,2278618
-0.293796010291752,-0.226925295031725,1.95080051046271,2285214
-0.0197938227445649,-0.155872382636967,-0.380191038371669,2286108
-0.0220132386096677,-0.126932896726366,0.525413162059192,2293123
-0.052698199508497,-0.249836736089259,-0.219518546043417,2294852
0.00748033084677752,-0.052375564118154,-0.204494796404688,2294873
-0.0166482164780267,-0.113480997940452,-0.285033297777735,2296332
-0.0414025105272299,-0.125805313065583,-0.349329301079099,2305114
0.101938231083032,-0.0774325593914677,0.503488582627896,2305115
0.0527012985572405,-0.163831072591398,-0.310707302963284,2306459
0.0773598223783669,-0.087075640233049,-0.426603139575178,2306893
-0.0347591853766719,0.12133938919174,-0.479565716699185,2317120
0.0114087311648763,-0.177930682696789,-0.365574058454173,2319068
0.0249730821903176,-0.100106864410484,-0.132890749336757,2321962
0.0147313498755664,-0.15315504600399,-0.161332947808872,2331869
-0.00471156640503385,-0.115913184884517,-0.343595732083013,2336735
-0.0638698864883691,0.000303925176618659,0.0274989717685228,2339674
-0.0625548701596316,-0.100251828062634,-0.320245706325986,2340155
0.619030593309716,-0.200902838510557,1.67316586004462,2340322
-0.279244800318193,-0.15872637514302,0.306170127810328,2350037
-0.00432298333767868,-0.158577437252894,-0.114283786253699,2352038
0.00323741231871214,-0.403382111442269,-0.375062111393459,2359944
0.00696444609361426,-0.0246784649077184,-0.378054716991634,2381907
0.615582426137537,-0.213315515076456,0.0994027937692855,2393207
-0.123296595668779,-0.0874733129155084,1.18642146522221,2395415
-0.00704848018187281,-0.106992932890707,-0.384971358402552,2395943
-0.045448696208062,-0.11751168644707,-0.369605870820206,2401405
0.0338093089329029,-0.128067438373277,-0.512310596100386,2405144
-0.290711328667456,0.361001603248606,0.426263916505991,2414406
0.106316262566372,-0.0811073576858832,-0.407175471336118,2419459
-0.0408221985530205,-0.157177365620028,-0.436013199169999,2425694
-0.00192830019137835,-0.151069109039919,-0.451455338160963,2426863
0.356208191063517,0.171875810360365,-0.341598780107315,2430773
0.100713251347638,-0.146567643090977,-0.270372459480852,2439458
-0.015716754378146,-0.218592012887572,-0.201704830234744,2443354
0.0957402732501206,-0.13191714695721,0.401707183169554,2445526
0.038734391575741,-0.139231182789719,0.00342570047034661,2448298
0.191263712008891,-0.299804885717074,-0.203704858692815,2453577
-0.144144957986407,-0.193215166198822,-0.333411512512503,2474709
0.0415829597500823,-0.082815354316151,-0.377733950277308,2480056
-0.45110851413433,0.0967163857804049,-0.356822356275315,2480330
-0.121017398199231,-0.197500218886411,-0.134830684232776,2487135
0.0435097044257702,-0.140451034520709,-0.381026092634321,2488660
-0.0242898746080442,-0.150487915056401,-0.382501643192683,2490180
-0.00435305510261818,-0.161684339461469,-0.148570335184425,2493534
0.0208826530732808,-0.178704575823539,0.0865909039640694,2498991
0.0724498183823648,-0.176645699039779,-0.700990781225888,2500377
-0.195880777634379,-0.100658606534248,-0.326015178298628,2504802
0.0586870964768764,0.0577033048642835,-0.317581082546613,2510402
0.0297430076129666,-0.161334781858411,-0.782408880282885,2520618
-0.0743202520337696,-0.152357602351611,0.218571234614297,2559453
0.0790262121964068,-0.297431758671557,-0.253014390172061,277752
-0.00952686681177434,-0.560199902515518,-0.41486841146635,308862
-0.301573429545361,2.43881260603203,2.16078052008576,58325
-0.414781460120202,0.138223997356384,-0.36314847025745,92173
-0.113472474185206,0.489394500009437,-0.0728203127708091,923666
-0.351995863692364,-0.107722698379794,-0.406288850942823,965005
-0.059444248170125,-0.0359802568828728,-0.347510475223101,983079
