"mkm10d_ctvper_wavelet.HHL_glcm_Imc1_232","mkm10d_ctvper_logarithm_firstorder_Median_228","sub"
0.133201053492208,1.89754429376392,2158329
0.598415914653522,-1.12284049535312,2168082
0.210072227984229,-1.45682000210848,2172217
0.217700662550166,0.438845808234745,2176530
-3.4408301242043,-0.0306098736841993,2176784
-1.97664138114694,0.619370865080566,2181724
0.53358465668072,-0.130169594923451,2183291
0.0856433864278087,0.57155012042908,2183356
0.141469990286954,-0.788914066356861,2185290
-0.697264466444389,0.335342827142056,2186951
1.05574616042363,0.454760979082573,2196212
-1.39813689858962,-0.0594257220928287,2199403
-0.547757796018316,0.36294523471912,2200416
1.11276871746919,0.57111349548759,2200813
-0.0647929727355626,-0.26327388603622,2205389
0.0533779004028293,-0.401413435067053,2212664
1.21429803255453,0.662467221274684,2217034
-0.372124180519886,0.457370783654964,2218615
0.956265034402839,-0.0667625619547844,2219842
0.765299219252496,0.646454006606484,2224150
0.390354062930352,-0.760351846752991,2228399
0.856560562074812,-0.696198707235625,2228400
-1.46534474743043,0.879258961922566,2234271
-0.777959619670179,1.50267012061268,2234422
0.259704365122572,1.34161383662221,2237571
0.144514078543251,0.547045576274911,2244172
-0.486960557465424,1.31777833459427,2247869
-1.13464051419606,0.568473021697277,2250648
0.559700820606219,0.461672163146601,2250836
0.27865848318477,-0.285411849075578,2267382
-1.2535045267596,0.919833762967456,2269346
-1.26954694752759,1.14626178769547,2271329
1.08708137542552,0.260267685053769,2274521
0.960092917054392,-0.644334158743396,2276121
-0.287546290313825,1.23796221422143,2278618
0.270217309627845,1.70607706719748,2285214
1.28592353040395,0.398147038160101,2286108
0.689366645697046,-0.151934743094929,2293123
0.00827758765605892,0.546441726453729,2294852
-0.485664436878804,0.123595161556788,2294873
0.783875492943215,-1.47486454782805,2296332
0.836420452230946,0.939964107261454,2305114
0.237932556416596,0.604504097322604,2305115
0.410171117253856,0.649143240718004,2306459
-0.0356029040739267,0.719993477905694,2306893
0.598726564766117,1.21748489222557,2317120
1.25009567716456,-1.27255438770036,2319068
0.637745968031158,1.66418789767291,2321962
1.38975217005769,1.06624120919241,2331869
0.662669877666461,0.533664709945646,2336735
0.69207632028228,1.03112216608274,2339674
1.27501763883651,0.481365891146576,2340155
-0.167960546048024,1.71874101464218,2340322
0.528559651797317,0.206423906733229,2350037
0.0814050129701419,0.467412167638606,2352038
0.170704527137211,0.734188427882901,2359944
0.798885599694528,0.491108122488114,2381907
-0.462726959892644,1.27510476161515,2393207
0.64315748281099,0.635117625172688,2395415
0.791562278793909,0.406097376073917,2395943
0.645890224255082,0.549939849749305,2401405
0.779719459686435,0.455586330938495,2405144
0.395389355536149,1.01121575303969,2414406
0.663695614170545,1.01019939836095,2419459
0.742351172007078,0.32056202485817,2425694
0.984680572249406,0.382188475795933,2426863
0.333845712008714,0.292408149765091,2430773
0.0838745007041652,0.590151488306024,2439458
0.553047019472259,0.576698561796302,2443354
0.466127731387834,0.663964287587545,2445526
0.530680151008005,0.522713265449001,2448298
0.517257246852698,0.31683144548835,2453577
-0.0911893729341817,0.502879500864804,2474709
-0.360361382471782,0.932784512387514,2480056
0.449959461503924,0.225917206556053,2480330
0.414216391589294,0.227065162838813,2487135
1.12463727070577,-0.16084863426993,2488660
0.917031782839762,0.531549716620839,2490180
0.464130223918714,0.660468140026083,2493534
0.255778690065995,0.386687844819373,2498991
-0.0417822329207323,0.797078222689941,2500377
-0.343905582857017,0.836782274483519,2504802
0.72856695121069,1.31910965950006,2510402
0.295861333391413,0.978526998344013,2520618
0.577624033473758,0.957254528508288,2559453
-2.33090059344571,-2.34418554626065,277752
0.552769220777868,-1.07904580982898,308862
1.14875414755907,1.15744018249478,58325
0.457394354051236,0.356238109133378,92173
0.2962675738262,1.07921139684492,923666
0.255808625474785,0.581845344211684,965005
0.67027347613601,-1.3898541008794,983079
