"sub","lemm_prg_density_249","lemm_prg_area_247","lemm_prg_m012_247","lemm_prg_v15_250","lemm_prg_v32_250","lemm_prg_v45_250","lemm_prg_eigen_max_250.x","lemm_prg_gradx_249","lemm_prg_sphericity_249","lemm_prg_m120_250","lemm_prg_gradz_249","lemm_prg_m201_246","lemm_prg_kurtosis_250","lemm_prg_v34_250","lemm_prg_v37_250.x","lemm_prg_v40_250.x","lemm_prg_v42_250","lemm_prg_grady_249","lemm_prg_m101_249","lemm_prg_m020_247","lemm_prg_m111_250","lemm_prg_m210_242","lemm_prg_m021_246","lemm_prg_m102_250","lemm_prg_m030_250","lemm_prg_m004_250","lemm_prg_m031_250","lemm_prg_m003_250","lemm_prg_m310_250"
1976407,-0.298593851868931,-0.542199622621918,0.18768000103154,0.221220568087533,-0.267470063927692,-0.2662821479588,-0.363033207032313,-0.272062409599934,1.12927465127186,-0.117935867531909,-0.432223123519611,0.147194335499371,-0.521217635435042,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.20751459644967,0.197379937053987,-0.51416735229321,-0.048314931414721,-0.0927790569291021,-0.231635165356995,-0.000153071778975385,-0.0210628255937363,-0.284642710386464,-0.0284651745874279,0.0118889293821829,0.0824549324698325
1978972,0.242657869754734,-0.855699728635868,0.0826094691460471,0.221220568087533,0.329196620247845,-0.2662821479588,-0.535009581606026,-0.181706047839303,0.207146121839665,0.106418371613868,-0.647619630156103,0.301919922542027,-0.441430530096896,0.419088974622239,0.581746681322168,0.747578371192041,-0.933766853378072,-0.130060032199716,-0.357177903991667,-0.52479196370192,0.227715072058448,0.0699508478266616,-0.00701126787139495,0.07178023623382,0.0856587928536914,-0.332402183188814,0.0474635006987299,-0.0810953058892725,0.22671516709845
1979045,-0.084127676188358,-0.410238816998923,-0.106757617454862,0.221220568087533,0.329196620247845,3.76782567672778,-0.477503374726571,0.96474966232466,-0.510086497599336,-0.0952246462492106,1.93696618508417,0.179530512398235,-0.489443331144582,0.419088974622239,0.581746681322168,0.76226020718375,1.02157477154319,0.202566642840094,0.0413893371577144,-0.349596827362583,-0.200016905530351,-0.354456435510987,-0.161317801835432,5.54469553197151e-05,0.238239228703681,-0.364483928177354,0.00988813729217096,-0.0259500495231142,-0.0475024670972959
1979422,-0.414099416287498,-0.0177113358661165,0.110937711059928,0.221220568087533,-2.58646877290099,-0.2662821479588,0.215754438685038,-0.202791193310947,0.79767926090702,-0.133109089654621,-0.196517751029655,0.212502347994331,-0.149908168706228,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,0.0484085199968522,0.224200836971334,-0.397262108310957,-0.0565870002410414,0.0291649699894603,0.019386243500906,-0.0500934942083943,-0.233465784802844,-0.313966706711116,-0.136669855762618,-0.308048893135175,0.0264618881081092
1980052,8.46012078378223,-1.24449950339514,-0.192315628956926,0.221220568087533,-0.353858387931815,-0.2662821479588,-0.580304705050834,0.228186318752178,0.945370819502014,-0.0718435426386396,0.366390042142771,0.018927391299605,-0.520637159204447,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,0.403537813831017,0.265079457097831,-0.422130556604081,-0.0813522804300246,0.109847711279313,-0.153700566956329,-0.0375245985228035,0.0936238890670644,-0.329509948259452,0.0477142363002455,-0.212459358697935,0.120500546643491
2001182,-0.458501224421797,1.5087844240948,-3.67320619202105,0.221220568087533,0.325958369576954,-0.2662821479588,1.68773762834187,0.140542026847852,-1.2796461391698,7.25510345460533,-0.592605006217991,1.00968827731876,0.0698813028340223,0.415745050768847,0.561519065560941,0.569457758171537,-0.964781211807764,0.447463863136947,1.41651908477996,3.20980600441053,-6.02043432682315,-4.1046908936588,5.94298363924639,2.0734094882633,-7.06413406967078,0.209239389180147,-5.61477590286687,0.352557133192555,-1.59462393019169
2002465,1.80062972659778,-1.14683359640863,0.0245202876828756,0.221220568087533,0.329196620247845,4.44592357318506,-0.570916976154359,-0.257260684704348,1.51172491868145,-0.105759073160369,-0.465037592689549,0.0789526055898885,-0.535993416056897,0.419088974622239,0.581746681322168,0.76226020718375,1.0307133750783,-0.0918109687256235,-0.279227035148655,-0.711612169399292,-0.0997059048618842,-0.0314237969333067,-0.149136338150997,0.079461687201719,0.00449542112096143,-0.333707656096195,-0.0308905463682087,-0.0120064269694786,0.102764155783481
2004451,-0.0423415337973031,-0.87881150815176,0.0716751286115269,0.221220568087533,-4.06187128947853,-0.2662821479588,-0.497850317997103,-0.258001336644817,1.56131630245411,-0.115956259836415,-0.281323848678816,0.0711435863204608,-0.537707581626241,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.0931080649577896,0.0449242217807792,-0.607040304341767,-0.0571398701414292,-0.00396904491025317,-0.195163519268139,-0.0647396697821612,-0.0226521343604346,-0.218668095118647,-0.00481524101720258,0.119942266218025,0.064807999769484
2006164,0.591586875145385,-0.673414886970206,0.0310044687117701,0.221220568087533,0.329196620247845,-0.261028852840467,-0.560027424722537,0.0599019734985342,-1.02922234074807,-0.0222483332403845,-0.448065847303343,0.298910779859336,-0.539078377367872,0.419088974622239,0.581746681322168,0.76226020718375,1.0307133750783,-0.192223576392128,-0.540446621079513,-0.41304135777159,0.0227024781857707,0.396190361188869,-0.339017957967323,-0.12898547238184,-0.101284232552303,-0.202709574347704,0.0492249905821184,0.239362783995338,0.274962117985199
2007309,-0.410528346608067,1.51549429556715,0.235485115260136,0.221220568087533,0.329196620247845,-0.2662821479588,-0.0232578153151323,-0.430466309329071,-1.07967660701998,-0.264599783701089,-0.66014189459171,0.0997224905058443,-0.513214382666199,0.419088974622239,0.542848344383825,-1.37134987777377,-1.01301068822797,-0.330750378129485,0.11463584263734,-0.33829350806378,-0.123463529082377,0.105179075710222,-0.0253655261002844,-0.165152871962208,-0.0558569544600092,-0.0986987266244132,-0.0395835135875238,-0.992132987756972,-0.0119096160970378
2009915,-0.297847582123284,-0.603334007147825,-0.0979807682788235,0.221220568087533,-0.280673922769707,-0.2662821479588,-0.315112993501663,-0.142667029062614,0.994276787485621,-0.493953945641822,-0.460087055177116,0.0848534007283481,-0.502681159865895,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.171577695152078,-0.0962070625744425,-0.126742497065831,0.147449968994635,-0.0507520145475458,0.566100073725923,-0.180562140362465,-1.08799227632979,-0.302742701752217,-0.369716365396162,-0.0167838384755129,0.0570441408704419
2010259,-0.319778965612032,0.427749575770829,0.559000834353567,0.221220568087533,-4.06187128947853,-0.2662821479588,-0.369376323248444,0.503980126337982,-1.56200221410027,-0.176137053017764,-0.291076282788958,0.158458553801235,-0.491810225604191,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.180001319007335,0.062823881588154,3.08080141188016,0.694962517606027,2.08066057614788,2.40875772788773,0.715483890028308,-2.03956247806926,1.70755950355201,-0.0199323488156973,-0.805459513144919,-1.22967202018269
2010554,-0.342150451945207,0.283114568477829,-0.683763989047748,0.0975443213170066,-4.06187128947853,-0.2662821479588,-0.257407604843361,-0.219208319604973,-1.17587049055061,-1.16407443093347,2.166087832414,0.834391921476518,0.115684621876178,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,0.0333944583552402,1.81451204495232,1.05973110447701,-1.49803801608353,0.642815419541349,-0.796746525554054,0.953487527519888,0.905134321357925,-0.0381370121012666,-0.492004573708392,-0.751888000316048,-1.91032104747758
2026671,-0.231777744857482,-0.467272724513946,-0.0178184458740573,0.221220568087533,0.199741604220115,-0.2662821479588,-0.419055456932242,-0.318987930619761,0.230437282640968,-0.177863726229277,1.13017372321616,-0.0990435059839098,0.612908202530821,0.252785316511072,-1.80272523235092,-1.37194486106572,-1.01301068822797,-1.28658127236446,-0.518704143947781,-0.567940163426586,-0.0294746602611025,0.298333553277856,-0.154097302938005,0.0887451921594966,-0.0205342562386658,-0.323824965383624,-0.0434685079665208,-0.0841368814888963,0.0537775903567784
2033049,-0.295561544620654,0.0724991583733318,-0.316288343605097,0.221220568087533,-4.06187128947853,-0.2662821479588,-0.314768071913786,-0.304538607737194,-0.774506194013792,0.111815455069406,0.546180600686662,0.149255967061678,-0.400093063695679,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.227282466917062,0.30554780373347,0.252718886947094,-0.112807898520326,0.407764695046574,0.472609400749762,0.0702251185451662,-0.842219353973917,-0.275658846294268,-0.339381435541274,0.191203475657528,-0.120793236244047
2034136,-0.354591117181831,0.380780475464339,5.5798363101242,0.221220568087533,0.329196620247845,-0.242681785415508,-0.270697724761297,0.589232002681252,-1.67381052574514,-1.2498800448976,-0.292065475106232,0.678273020520529,-0.505431006187712,0.419088974622239,0.581746681322168,0.76226020718375,1.0307133750783,0.0331824969965831,0.985052583157691,4.42252401659577,-3.4284257853426,-1.02099646080943,4.04092709094031,-4.33846630304296,0.747258626671757,8.22788752533946,9.86486024852331,2.68259413009825,1.34810243014678
2040495,0.540682983812711,-0.783382224989368,-1.71158664466283,0.221220568087533,-4.06187128947853,-0.2662821479588,-0.558158374168706,1.03563705322332,-1.20477932003812,-0.438076443112075,0.464066887316566,0.696944662276795,-0.513103692884812,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,6.8384779361505,-1.54417099070616,1.12663939668514,0.17149627629797,-1.17382113525111,1.02393474654351,0.232608982917767,-0.591102261450132,1.20347677151823,-1.22939030099253,3.316086232326,-0.018863478443939
2047354,3.1587039694462,-1.20983183412131,0.0376966343840541,0.221220568087533,0.329196620247845,-0.219002491893809,-0.576352714509884,0.298684870784168,1.96573025065298,-0.107948862120595,0.488857635404076,0.0610555410662429,0.633712845769191,0.419088974622239,0.577758220223982,0.744415683201731,1.00337258493373,-2.35498369722671,0.0119793308249478,-0.614635870210853,-0.118338465559265,-0.0046142630859157,-0.155502026730571,-0.00343331260720733,-0.0230761247908405,-0.344095980161351,0.0140024807809879,0.0266081435848474,0.0626624640547267
2051378,-0.306965623461358,-0.538099145611033,-0.111027258362683,0.221220568087533,0.329196620247845,-0.2662821479588,-0.32012420344183,0.113237372394165,1.17736817006095,-0.0830200219531478,-0.471863591831453,0.0753167802248584,-0.530992715751431,0.419088974622239,0.581746681322168,-1.37194486106572,-1.01301068822797,-0.242819610209916,-0.095849766790465,-0.480602212087123,-0.052350241649635,-0.0185670868415116,-0.222286490285704,0.011342059864247,0.0229722359827799,-0.334948276956683,0.0174133500876393,0.0665023021233155,0.0795544134800346
2055667,-0.384372443002907,-0.245101424651503,0.125901111534589,0.221220568087533,0.329196620247845,-0.2662821479588,-0.0190745939083765,-0.243742459446576,0.943742789754353,-0.183533753838482,-0.376112735160756,0.0336600173349073,-0.527497039509531,0.418697203346519,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.313347796809194,0.0935212938465161,-0.381288092191469,-0.0209700001620053,-0.110580882048534,0.134309706025193,-0.0650865097442963,0.0724938242035214,-0.310098273773458,0.060223202591933,-0.0359190858657223,0.0628324327682201
2057358,-0.4100829572094,-0.112022307116449,-0.0897510282124237,0.221220568087533,0.318680351753709,-0.2662821479588,0.336111016481996,-0.219455427169481,0.757733033281072,-0.0933705131843061,-0.182556022009643,0.138175407387457,-0.133616422997428,0.354656274933951,-1.80335305539296,-1.37194486106572,-1.01301068822797,0.225728083522922,-0.296649903259512,-0.454338667960659,0.135559890385496,0.380949916325034,-0.0427384976183439,-0.171793619762228,-0.0396161883860329,-0.357934906208735,-0.049685908316026,-0.037219091278044,0.570230579617908
2059713,-0.332978139311949,0.254784000038994,-0.133701826452672,0.221220568087533,-4.06187128947853,-0.2662821479588,-0.331167110261155,0.196368956381916,-1.12123552608271,1.74550415718373,-0.0404011116359483,-0.51463604185787,-0.512515358699147,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.498935505083427,-1.05773811047231,0.755625739143561,-0.0484618794457749,0.564284851312289,-0.582557373122423,0.798300084760718,-0.475274668903279,0.135537915184805,0.328872473875396,0.269153806732054,0.156193033976077
2069079,1.40490452110121,-1.04320335922447,5.64857069448065,0.221220568087533,-2.17459281824943,-0.2662821479588,-0.568232664805734,-0.143491978363532,-0.846982574432916,-0.240782611586987,-0.542982087380211,-0.671835517544385,-0.51076098294061,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.382838934353269,1.97115125046116,0.246922874394028,2.10633247817932,0.678347785523966,-0.958451174860297,-3.73326160782908,0.221397605349824,4.42679602698056,-0.167532620529126,-7.08674838381186,-0.0281442129660137
2070958,-0.338335724710352,-0.114258930940567,0.0952042677619447,0.221220568087533,0.317914742704046,-0.2662821479588,-0.250101878410955,-0.230924397642908,0.0120558544980845,-0.319839595612437,-0.0640011965933379,0.0721124908258703,0.494164844304399,0.406329410526129,0.516527400578811,-1.37194486106572,-1.01301068822797,0.0635434796419658,0.793891654057137,-0.659419603113313,-0.0630216529180046,0.0684717689218988,-0.308854804469394,0.177800517509573,-0.0523234691183814,-0.258467710692664,-0.00757537518277085,-0.0151113283846922,0.0133797801269506
2072215,-0.198041480728307,-0.339039625264482,-0.0909888620126541,0.221220568087533,-0.331071669495587,-0.2662821479588,-0.459197936026566,-0.284008941156014,-0.694502498788751,0.121012781775473,-0.331906479632894,0.0798656037550328,-0.51758199685734,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.295294306121073,-0.575449267128311,0.0292859854595037,-0.145310003317931,-0.31110373460296,0.00757502621914318,0.17679275690819,0.301191974807551,-0.13734365758654,0.0238782744007727,0.659561852810878,-0.345535580322032
2075832,-0.408416681949302,0.86911001039689,0.0567161471497904,0.221220568087533,-1.29061313706507,-0.2662821479588,0.0922872345531253,0.0358238590583646,-0.893501707973049,-0.272240718227637,-0.422849391317904,0.311796077681589,-0.526013607238744,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.426085118080905,0.321513389118246,-0.0588119080294464,-0.0483402347907001,-0.400975402681738,-0.399902566537649,0.244868291479726,-0.0622031917652946,-0.0289747165918059,-0.221183034724734,0.456368745734538,0.0374631734542409
2075846,-0.384870763401101,0.723729461829184,-0.0316553324508745,0.221220568087533,0.329196620247845,-0.235098433627699,-0.193203291946564,-0.0569120808531921,-0.904967375437936,0.0455351970722022,-0.429498306259296,-0.118508242919396,-0.531361798073677,0.419088974622239,0.581746681322168,0.76226020718375,1.0307133750783,-0.346232932448495,0.311658648473982,-0.367720961931321,0.234379606785524,-0.292251465632363,-0.292784287220915,-0.421296795035966,-0.0284939004364969,-0.301805480844517,0.0173216896838712,-0.35756162304664,-0.0882993030125688
2076301,-0.246148987087762,-0.611534961169593,0.096989589763508,0.221220568087533,0.329196620247845,-0.2662821479588,-0.42201263957093,0.038860903369014,1.01292682962316,-0.119683425453847,-0.19924511663696,0.101080029816185,-0.361758141483706,0.419088974622239,0.58120387300703,0.729717708418907,-0.950685011285996,-0.220589409738038,-0.158845430342634,-0.606395405953401,-0.083893248170212,0.00744664128550765,-0.198794342372984,-0.0224898247788272,-0.0576332842432563,-0.299379076213463,-0.0215818575042599,0.105372635535619,0.033816753297496
2078198,-0.46059522430818,2.55850653888111,0.315739062039722,-1.86399414009344,0.122726728203418,-0.2662821479588,1.03851382006303,-0.834243271756444,-1.30887830969778,-0.382983479523359,3.24475382702415,-0.377038824330788,-0.0202207889274954,0.2539307444897,0.413668215650112,0.482360231473526,-0.989295287517539,-0.197271030308798,0.451885642173462,0.150096815957868,-0.651291592946421,1.3213546641309,0.159160393024383,-1.05084437364615,-0.593597073487409,0.0111991365558185,-0.00795113971414506,0.411558939201247,-0.693984869867449
2078899,-0.442611236179038,1.45920592932684,-0.699564265882912,0.221220568087533,0.329196620247845,-0.2662821479588,0.454080334190657,-0.524859592198177,-1.1960373351581,-0.228241235380123,-0.326895540424941,-0.0506238252183144,-0.39346883231093,0.419088974622239,0.581746681322168,0.720777668993914,-0.997258123396856,-0.0930972077027808,0.431606459124357,0.44557320876414,0.299256810729121,-0.770199640273353,0.00438253636725237,-1.47411690999573,0.479707575549641,0.432265705159255,-0.246846004036202,1.06781653994628,0.901010729732852
2085349,-0.371351635004018,-0.387872578757737,0.303047964765916,0.221220568087533,0.280175902717071,-0.2662821479588,-0.00914318780192124,0.743820897203539,0.814514021231477,-0.0642051142499143,-0.118664296868665,0.156725481201499,1.83065562316325,0.314268952885017,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.209513339384409,0.141442036889833,-0.0316595358191153,-0.20081569548858,0.0461374308266371,-0.475870709990843,0.188748689270333,-0.0545230204500909,-0.345926969137595,-0.119375248473632,-0.0697454459736534,0.297020351671737
2086044,-0.281182444858949,-0.307726891726822,0.67187808780493,0.221220568087533,0.274265356326325,-0.2662821479588,-0.338721574677054,-1.55349880391087,-0.132909900435469,-0.217064160592862,-0.263805596117351,0.0417986657118165,0.6738647109203,0.36472864251926,0.39837310239828,-1.37194486106572,-1.01301068822797,0.783316423012338,0.2740520208683,-0.607315225789393,-0.0895363075204034,-0.160547305262505,-0.0969118766072331,0.0346601471822371,-0.0749557608121413,-0.0319312358745859,0.0203304526551155,-0.00843835708696512,0.117410886733768
2091555,-0.347088183461307,-0.349104432473016,0.231641703709746,0.221220568087533,0.329196620247845,4.44592357318506,-0.170257812912168,-0.137796507008263,0.432590353082203,0.0771160179699485,-0.187309599225337,0.0775771813457028,-0.528030798746702,0.419088974622239,0.581746681322168,0.76226020718375,1.0307133750783,-0.232477557071234,-0.273154431635511,-0.198789762851243,0.00862353857310943,-0.00429287906662705,-0.54872496522565,0.0187057835040716,-0.644465465314866,-0.331532282863246,0.091418940762395,0.173839161252065,0.0438156542491601
2092954,-0.39748497871783,-0.0598344178870159,-0.284689694753462,0.221220568087533,-0.358202277176893,-0.2662821479588,0.129395781620348,-0.159994691243348,0.260715198686013,-0.171209524311902,0.0736213102390413,-0.313327398942722,-0.428063721531915,-2.60381818884345,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.0425486359547156,-0.126102670114604,-0.736055992649511,-0.2673032850456,-0.159963123824441,-0.0826122795922377,-0.0466415237000418,0.0115949217968924,0.17889103523451,-0.00570270153466336,1.35133363470724,0.136055355365128
2096627,-0.434547763475935,0.119095488042468,0.0368987223840812,0.221220568087533,0.316167790042564,-0.2662821479588,0.456993251390917,-0.937581632699614,1.06907085295504,-0.188602835806767,-0.302435976825292,0.135316153735025,-0.378300592069001,0.208188474845564,-1.80335305539296,-1.37194486106572,-1.01301068822797,0.0148811355287258,-0.273457020867793,-0.57701906490349,-0.170768971064911,-0.0112739434581809,-0.0148929829953757,0.0641051180378585,0.0498503251605756,-0.246529680707215,0.00830954434617065,-0.299593288702283,0.0510636097837572
2100050,0.268820067082905,-0.915715801249716,0.196147497372727,0.221220568087533,0.329196620247845,-0.2662821479588,-0.525663302605757,-0.312932271972579,0.43932755541212,-0.159406019666283,-0.107828100185648,-0.00565665411445773,-0.532939448079154,0.411107701583385,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.198927197118308,0.254286309078642,-0.509424968723693,-0.0973305325687157,-0.142929053591753,-0.280920621492066,0.114555052922022,-0.171009898251042,-0.0545740928931878,0.132084335406823,0.591507042697855,0.116543879731335
2108003,-0.399319157881108,-0.210060984740312,0.097349517968525,0.221220568087533,0.329196620247845,-0.2662821479588,0.00641801248738662,-0.32430052046178,1.14130780133307,-0.271472349389488,0.101132690037403,0.00328210354353061,-0.512473895099821,0.403355355079422,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.0868391222942137,-0.107811960874168,-0.437987715339651,-0.0524371667424583,-0.114788833583367,-0.219791211993084,-0.125203764007714,-0.0116861271319221,-0.339547724600176,-0.020982236880122,0.115667726494656,0.100965454523844
2109902,-0.384155056314827,0.674896508335929,-0.214734752357821,0.221220568087533,0.329196620247845,-0.2662821479588,-0.0937187120651422,-0.0759188401838536,-1.15691896692216,-0.834410824512362,-0.409611925455525,0.138598848173921,-0.5157173748585,0.419088974622239,0.524973285260644,-1.37194486106572,-1.01301068822797,0.0600899006215742,-0.162017647761729,0.743841513799643,-0.189294383352792,-0.0892479411261521,0.465339790694268,-0.327379061229723,0.0955525643960893,-0.127148950447257,-0.13969984187991,0.198734807081465,-0.361827189303731
2110540,-0.354660400050226,-0.0210662716022943,-0.157770566069574,-0.0983396916360536,-0.0130453283137307,-0.2662821479588,-0.117165413210025,1.93973983454518,-0.474840600681606,-0.162975700458825,1.77996599420982,0.03939481853038,-0.108987894908348,0.0399761489726683,-1.80335305539296,-1.37194486106572,-1.01301068822797,0.641626101796581,-0.449660750275139,0.552085909363564,-0.170456523235396,-0.216168523820203,0.455443276924206,0.385421478187225,0.0273103701315801,-0.229069572546465,-0.344535561846508,-0.752474630848848,0.206262993896254
2116787,-0.408029635295635,-0.113886160303214,0.191230727025557,0.221220568087533,0.329196620247845,-0.264252774263216,0.0920443493432452,-0.0398591471246203,0.984945336722253,-0.113379321771823,-0.495970736739447,0.165521190382533,-0.486137706926685,0.419088974622239,0.581746681322168,0.76226020718375,1.03005325748679,-0.300819947973126,-0.180672026640192,-0.671064536260568,-0.210862740285997,-0.0351694758159618,-0.175505826848303,-0.0966084041813154,-0.102737978252461,-0.308048780639947,0.0177394270057302,0.0675215348023709,0.0418356696806449
2119177,-0.39089214877121,-0.0624438123484876,0.266428107382041,-1.25234471893274,0.262553093793313,-0.164965751762201,-0.0395450790191045,1.38429760009319,0.347825490317531,-0.398296878650054,0.747620985961521,0.100194859102769,1.02851457986627,0.367262854056919,0.529794677501082,0.705276092095582,0.962646679883864,-0.447772691824721,-0.4337387747077,-0.448871946518746,-0.279512559038244,-0.319657840554259,-0.184225551786004,0.255856689781105,-0.0263318699453351,-0.315938009894898,-0.0155552369656345,-0.290212723868667,0.201475610961745
2131601,-0.328201216652335,-0.00391882228405209,0.203059045552494,-2.43383857569004,0.0649512986264272,-0.263816315556317,-0.20628129688495,-5.86773844928708,-0.614330644669168,0.705288106698864,2.73761025828487,0.131553255829577,-0.164974755054175,0.197630574368343,0.331504662896537,0.325591352298588,-0.738696076905073,0.557591181235481,0.12393283539114,0.35895427484083,-0.363984524686883,0.00789485787169058,-0.543972278356057,0.0825500237231806,1.06028661212512,-0.330525328720655,-0.237710505693717,-0.122069736376429,0.238582412960284
2132424,-0.061577096953573,-0.834451802306742,0.0139593854574588,0.221220568087533,0.310772559088155,-0.2662821479588,-0.487609722867404,0.261277410088337,1.23320709805077,-0.106659491037691,-0.0324963980475058,0.179917471880915,-0.234911514871105,0.370468789475589,-1.80335305539296,-1.37194486106572,-1.01301068822797,-0.308847466775366,-0.0136028656995712,-0.403727113698642,-0.105454905991845,-0.0297939416841723,-0.221028939940872,0.0272894871423101,0.00630124612327232,-0.348558524936316,-0.00714930371462079,-0.0516352399530551,0.0545267258978197
2132982,-0.456269828409646,2.2509707630648,-0.0309870818454451,0.221220568087533,0.329196620247845,-0.2662821479588,0.964777455314856,-0.012327402771206,-0.863775894814633,0.26180997620546,-0.318817806512742,0.169483214683037,-0.226422686519874,0.419088974622239,0.543283267358168,-1.37194486106572,-1.01301068822797,0.0594067666492707,0.441917093154989,-0.248469145572612,-0.130757816799647,0.00208055763475372,-0.116888327405586,-0.0305058394554571,0.217160167107809,-0.165628109288802,-0.0283933364073232,0.866045265618606,0.126623403111674
2133204,-0.427436972550002,1.03499294401902,0.0971303853516002,0.221220568087533,0.327879826592389,-0.2662821479588,0.22553372346046,-0.204593662263882,-0.487204748478905,-0.19221714629863,0.0916348571838343,0.22410832185194,-0.215206041791503,0.416067276138167,0.50187778769966,-1.37173152589297,-1.01301068822797,-0.195058628647628,0.0712068097413006,-0.67603218453541,-0.144562668492428,0.116970142591469,-0.176633960589929,0.212009967932182,0.00849742391075504,-0.286256433739878,-0.00412344316892004,0.168394205202304,-0.0609113725893699
2133380,-0.206196352734593,-0.495976063590134,-0.0893056563461892,0.221220568087533,0.329196620247845,-0.2662821479588,-0.448958690539153,-0.497242669443025,0.129897497391426,-0.113495999128105,-0.338610407325185,0.252192615315235,-0.524534838623249,0.419088974622239,0.580344506285888,-1.37194486106572,-1.01301068822797,-0.167335477651806,-0.135978271136166,-0.468136993230101,-0.27168732838051,-0.0236958138083963,-0.162793634488277,-0.243899227431782,0.0742144037367231,-0.285368356457912,-0.02767400546219,0.409503677267006,-0.00937958119397972
2134220,-0.336793115598766,0.17836601938161,1.92191592321691,0.221220568087533,0.329196620247845,-0.2662821479588,-0.321328219846119,-0.357374291568004,-1.30137631058389,0.254396160685315,-0.31999229086358,-1.22546042235234,-0.53387253719863,0.419088974622239,0.581746681322168,0.76226020718375,1.0307133750783,0.65206885300686,2.89187725276409,0.119332549106581,3.87609852701764,3.12764289703161,-0.234907161317974,-0.0702637511182556,-0.938330528721027,0.514382291863526,0.0663191348292294,1.48582955846968,-0.907798773535022
2135748,-0.428460323773582,1.11327477786317,-0.0117982815107127,-2.5986730635297,0.193967577127595,4.12241003799473,0.171164861692687,3.67508475608144,-0.521498442694916,-0.0867254515251221,0.61300176812291,0.201992120083704,0.137357573244256,0.313838676168892,0.482562463161398,0.659903765601364,0.921070665915045,-0.957139995311326,0.0411030184401699,-0.656830987501147,-0.0014861021158266,-0.123200431505778,-0.173565394895787,-0.0139461364952118,0.0518287302702231,-0.308708670902547,-0.0369834831376784,-0.191288040640581,0.118901598583113
2137799,-0.0926246086745707,-0.710319180068162,0.140250349278396,0.221220568087533,0.329196620247845,-0.2662821479588,-0.485201816118316,-0.496018752836959,0.515813715466302,-0.0923629267927146,-0.0662031903581196,-0.0733235626556962,-0.21906873877354,0.419088974622239,0.580889040280559,0.731563262656609,-1.00419202991813,0.16840122928108,-0.284064653437882,-0.570154317243527,-0.0947228087963663,-0.245960214112467,-0.0301799196275535,0.214920952654108,0.00520283147416722,-0.365765652224908,-0.0100927591156325,-0.103795293863735,0.0950484954847619
2138375,-0.402995144716944,0.93173547747221,-0.0786393421031153,0.221220568087533,0.329196620247845,-0.2662821479588,-0.100345675581867,-0.0237373458659906,-0.9532159090435,0.108577013184086,0.0297410391905632,0.188881915977723,-0.335883975508657,0.41858032458632,0.569706803802153,-1.36871284935207,-1.01301068822797,0.0134877861577099,0.149597945774075,-0.142059902858079,0.0223073017291627,-0.0517364389637077,0.0865092497750851,0.259133080973694,0.0355207331021647,-0.109417139821022,-0.00379703516957378,0.658848074126497,0.010540930557065
2138678,-0.440947874768119,2.39374191717104,-0.232776625043338,0.150589009324151,0.266388486646622,-0.2662821479588,0.69112920435405,-0.910011855493292,-1.16397944182018,-0.270137707156258,-0.328835131882623,0.0416936670995143,1.04128277154538,0.360385619808644,0.4415492338623,-1.36771121142105,-1.01301068822797,0.202965551002296,-0.862322948178712,-0.482862402265414,0.00899980807579448,0.10410774600819,0.0367397349249922,0.0129154235717531,0.0994269620323114,-0.0137202745354511,0.0249879498739313,0.42397578989466,-0.109782463309513
2139733,-0.191785610680813,-0.532134815413384,-0.423791847782551,0.221220568087533,0.329196620247845,0.0422215399723775,-0.428296205588695,-0.13646323365735,-0.227877185223318,0.535902472227848,-0.13114625135529,0.0324989218766063,-0.438577227271023,0.419088974622239,0.581746681322168,0.76226020718375,1.02173893807376,-0.225728918426606,0.395291577774495,-0.00027093656036004,-0.492715714615761,0.190408249464924,0.318557170134045,0.0962410535318013,-0.115716959529317,-0.348801773605328,-0.183949759537628,0.095443634512287,0.242989497933946
