"mkm6d_gtvper_wavelet.LLH_glszm_LowGrayLevelZoneEmphasis_233","mkm6d_gtvper_wavelet.HLL_glrlm_LongRunLowGrayLevelEmphasis_233","sub"
0.0276478630388102,0.0735487282014912,2158101
-0.986804258381899,-0.941280352393515,2158329
1.84128825761702,4.3601549152524,2168082
0.910703524282651,0.166409552953497,2172217
-0.287511948667045,-0.102565814858267,2176530
0.531233211892619,3.79240025396649,2176784
-0.0952584424498233,-0.240397465304446,2181724
-0.416601018128848,-0.228701595737699,2183291
-0.404433659688612,-0.697371316044253,2183356
2.89319125568594,-0.232540159647532,2185290
-0.752331610887027,-0.639385935051483,2186951
-0.583216297787264,-0.725048384521665,2196212
-0.806351952341698,-0.699493167896719,2199403
-0.137655043841012,1.27415609797438,2200416
0.205363813714419,0.043973210101568,2200813
-0.602336766521841,-0.622405793602438,2205389
-0.396151180893419,-0.591199069119625,2212664
-0.137387700964607,-0.377008856442297,2217034
-0.389708505696696,0.25816568907047,2218615
-0.605533724732706,0.086503748963646,2219842
-0.885772436899376,-0.801703511409765,2224150
7.17002245565627,0.485323633516084,2228399
-0.189564718087208,-0.451881536564358,2228400
-0.450485173215648,-0.512257780256946,2234271
-0.000443859186530588,-0.500015553776119,2234422
-0.525179157866984,-0.355703298812063,2237571
-0.591115921831254,-0.337903403046601,2247869
0.270707241542022,-0.0728867129214394,2250648
-0.518571647776936,-0.310463061428284,2250836
-0.033645180330503,-0.141585441600002,2267382
-0.861407820982453,-0.721558380822259,2269346
-0.454586228193816,-0.432909610592638,2271329
-0.744803765684985,-0.364380609559097,2274521
-0.512473191672244,-0.682715079763496,2276121
-0.542335436335119,-0.287849079730003,2278618
-0.346940745756231,-0.740043569506045,2285214
-0.5395399834201,-0.664027354136669,2286108
-0.762407897393029,-0.898662341947444,2293123
-0.881752982797427,-0.774476594929579,2294852
0.630931762193082,-0.507700250266391,2294873
-0.229274155930777,-0.297199600131,2296332
0.511718269679903,-0.329679096364874,2305114
-0.765998219871343,-0.735121407341214,2305115
1.59161953118676,1.33050081382389,2306459
0.0101317825677864,-0.541990177285005,2306893
-0.840262511193117,-0.836691246516313,2317120
-0.790907407683308,-0.80469472477189,2319068
-0.253941200421497,-0.423414226834224,2321962
1.43099530348271,0.374639458018821,2331869
1.39251871353742,1.207248076161,2336735
-0.73559710798224,-0.782392783304817,2339674
-0.41229612408633,-0.27819710541368,2340155
-0.842547569455278,-0.815835445497064,2340322
0.0760788035957309,0.0947832238228526,2350037
-0.0427407100601953,-0.658159375682165,2352038
0.799455727078824,0.504134207243273,2359944
0.123297556188989,0.715775123338334,2381907
-0.780477750852211,-0.794148698100408,2393207
-0.662846714658348,-0.640657317250471,2395415
-0.189696086420125,0.211631329920231,2395943
-0.313658980418013,1.04369601719663,2401405
-0.682118602112085,-0.762568813487001,2405144
-0.920765728413025,-0.818099620225056,2414406
-0.451389280843736,-0.428084801130946,2419459
-0.540575795414668,0.458829428403073,2425694
-0.48427293432252,-0.886180028639044,2426863
-0.200289916632643,-0.0102351589283611,2430773
0.288938741530686,0.268636023523102,2439458
-0.709091329135271,-0.663164419110551,2443354
-0.635513345162918,-0.637502865052448,2445526
-0.208893291363003,-0.459889112438367,2448298
-0.473459241480066,0.527370043752967,2453577
0.611748797129471,-0.0618262472770055,2474709
-0.0835088197922197,2.96544140717889,2480056
-0.463801741112923,-0.559513683126721,2480330
-0.590849014304218,-0.353497806869999,2487135
-0.188920128854102,0.140103533381301,2488660
-0.0814895408835099,0.404902049521639,2490180
-0.050206566790277,-0.51234984486608,2493534
0.552727323013488,0.898013647603406,2498991
-0.831402761487722,-0.802046881422447,2500377
1.52682719238259,1.38372029238798,2504802
-0.56982335840798,-0.475914308537606,2510402
-0.889692044946067,-0.824346007913952,2520618
-0.670416329505712,-0.725276600936352,2559453
2.13907097185803,1.23426618414192,277752
0.523053938662988,0.0339334310013303,308862
-0.918217308162341,-0.718151051361306,58325
-0.527294859005607,-0.22975754082592,92173
-0.717210773431236,-0.373382540959123,923666
0.442391684596141,-0.327634729691095,965005
