"mkm8d_ptv2_lbp.3D.m2_firstorder_InterquartileRange_238","mkm8d_ptv2_lbp.3D.m2_firstorder_Kurtosis_228","mkm8d_ptv2_lbp.3D.k_glszm_GrayLevelVariance_227","sub"
-0.838026496524635,0.958017043378512,0.808772026383825,2151024
-0.600219748013482,0.391714648978821,-0.0409108874362458,215131
0.0969958333619578,-0.089905568935737,-1.48768267919156,2152442
1.04449189032855,-0.69910469503358,2.38825725885638,2157529
0.705514679965925,-0.774977077658831,-0.67527841738442,2158101
-0.445805303400262,0.114977024522702,-0.74238977469063,2158329
-0.107898121272327,1.54743207204185,2.72719706326193,2168082
-0.656013393170091,-0.527065493985286,-0.986626035753618,2172217
-2.21417396538759,0.660735597956338,0.535785817136452,2176530
-0.306691601494724,1.08214175159201,-1.57800699895599,2176784
-0.551971223678128,1.54470536717985,-0.311875330879602,2181724
-0.320570267432186,0.673815071085285,-1.34848412005328,2183291
0.390150035021069,1.18818329847318,-1.48113286905433,2183356
0.0153488156273062,0.287159879075145,-2.21661850351102,2185290
0.203019370994586,-0.211484449811387,0.19511003883896,2186951
-0.809002826487615,0.126343601217694,-0.870665887594117,2196212
-1.74352693861528,1.07560144448926,-1.29223718109012,2199403
1.31200184329923,0.565801093460365,1.63891858933566,2200416
0.0945840010634852,-0.441212302552575,-0.265453298301766,2200813
0.556053958367988,-0.687441665879409,-0.544923719866384,2205389
-0.942401670117994,0.745824793987401,1.71641828942294,2212664
1.04740909910399,-0.535688523167837,1.7222169453398,2217034
0.324621782056553,-1.19708102340786,0.273108152541152,2218615
0.268613417961586,0.939163913964739,-0.742413087035796,2219842
-1.44322851628932,1.48426715702687,-1.59120762841942,2224150
-0.325760860686991,-0.362873781476049,1.43919754322261,2228399
0.149774935171329,-0.692978221819431,0.981560559138383,2228400
1.91795306084193,-1.99518559952766,1.51033474817337,2234271
0.603022583983626,-1.14192124802744,1.28448954310648,2234422
0.281311962923114,0.456562464566081,2.1477157266924,2237571
-1.31230367938884,0.3115215453031,0.238835256967942,2244172
0.0164390122306554,0.0937710980045601,2.12283194938525,2247869
-2.1896283547085,1.55854493909087,-0.990425915631609,2250648
1.1536135841326,-0.368870468843316,0.129871899344464,2250836
0.081535078947129,0.544142931265156,0.455909184148051,2267382
-0.162068992230784,1.36940471330357,1.07212639065431,2269346
-0.00866246007792375,-1.17173246140798,-0.132881992191917,2271329
0.54621476491776,0.706065093384131,0.0450709402989162,2274521
0.0806577260031907,-0.446176089940652,0.275611520371188,2276121
0.700407072198102,-1.23168165800452,1.83051319027964,2278618
0.032441175431135,-0.00573501630305248,0.274312707976375,2285214
-0.156261614026067,-0.0719838108036183,-0.388026603685024,2286108
0.520552193400502,-0.845486142746408,-1.02708047273449,2293123
-0.386719016799953,-0.355005978695949,1.08431200087749,2294852
2.0947886823212,-1.94723418034161,1.18553688633822,2294873
-0.599402666758671,-0.532381452752283,-0.972088322434705,2296332
-0.0843472385480757,-0.723613283343668,0.838134185281343,2305114
-1.19076855415737,0.486767989793688,-0.066275252400018,2305115
-1.30057944010267,0.326691232960953,-0.765555366360633,2306459
-0.329786427218507,-0.500404734401957,2.94390532141222,2306893
-0.383434631328626,-0.502380097729758,0.0521910654448863,2317120
0.48290837720605,-0.587049097788731,-0.0197929312258115,2319068
-1.26615123537253,0.0119327757701048,0.446020803681544,2321962
0.0575526241714293,-0.0782007156904391,0.305532016389172,2331869
-0.624508063809159,0.253074829437745,-1.25831986817212,2336735
-0.767209236615347,0.112374071595987,0.0266895000766368,2339674
0.292845493903566,0.23786147807795,0.221579351762935,2340155
-0.290644002018966,0.29050851488145,-0.975956592935121,2340322
0.306166137871429,-0.345675359614188,0.758397323441753,2350037
-1.12734139046049,0.520390487015876,0.910657540094765,2352038
-1.01210758362116,-0.640610236299803,0.482398227381495,2359944
-1.01811253418602,-0.0482463861615242,-0.332939635954614,2381907
-0.832696856530796,0.81593574540711,-0.854951967368656,2393207
0.0284397352905503,-0.11427037250556,-0.144533353651162,2395415
-0.00850882917301266,0.0349443649423201,0.769411532965999,2395943
-1.02285851570792,0.706688009636977,0.204011169757894,2401405
-0.517779180966875,0.359434630305038,-0.294164045138847,2405144
0.0874195507349435,0.112372619185098,1.15705829710095,2414406
-2.13238768473855,1.00964801752234,-0.0342325104441685,2419459
1.66458920556524,-0.853443051186996,0.375770567902219,2425694
-0.262984707200611,-0.381981687284963,-0.0201653930628354,2426863
-0.96738132973957,0.110648558568656,0.422173927089387,2430773
-1.91707313333463,0.30326190531773,0.454827868961965,2439458
-1.07259571328475,0.67189628435521,0.202477305334356,2443354
-0.0612909598099307,-0.189989299408653,-0.0814775036587636,2445526
-1.56875629605286,0.492964224666156,-1.34009623064266,2448298
0.0310863100090204,0.0940038173588277,-0.851465195718512,2453577
-0.288270852158448,-0.0047110155784369,-0.300699036910719,2474709
0.91497291338176,-1.38612741322381,-0.0966428196568858,2480056
-0.467554447095294,0.286254709152222,0.779916974953451,2480330
-1.34689356275081,0.451997439423507,-0.401835562711953,2487135
-0.245780475313677,0.543161526679623,-0.400034107834939,2488660
-0.444412636295977,0.101974070643256,-0.898868026903708,2490180
0.24390796437408,-0.00942080962225332,0.0587469867341307,2493534
-0.775401686931168,0.24804777614057,-1.81138714501169,2498991
-0.711607833897389,0.153269741791755,-0.248203309088374,2500377
-0.533141697942352,-0.3603655104631,-0.902037819284602,2504802
0.00562150919317825,0.327941904164877,0.666417580433092,2510402
-0.00596828107087059,0.803003210878194,-0.200858220317999,2520618
-1.15921602026186,0.898333778370227,-1.27582098810196,2559453
1.25646307898796,-0.552616918494255,-1.09366670135636,277752
-0.0528738056283378,0.733873267888794,-0.379195293232222,308862
0.28667213469281,1.09470112678989,-0.765935266641314,58325
0.678036558165385,-0.538302345115217,0.0367367184599983,92173
0.364391407148185,0.0652772007681421,0.415340302451086,923666
1.45930335007528,-2.03106049616686,1.19543633018242,965005
1.44426780187581,0.541160873239661,0.0339076022487736,983079
