"mkm2d_ptvper_wavelet.LHL_glcm_SumSquares_234","mkm2d_ptvper_wavelet.HHH_glcm_ClusterShade_233","sub"
-0.451659428690823,0.322250241736689,215131
-0.342758355399995,-2.39838468810533,2152442
0.369034627120521,0.20126703660251,2157529
0.0865805092423413,0.252113527052845,2158101
1.53622131737909,0.138168959224538,2158329
-1.64838842650138,0.217083539421232,2168082
-0.779822210016609,0.195078111384408,2172217
-0.0455514219341423,-0.616540135214884,2176530
0.0352177510612314,0.266973687567385,2176784
-0.268854309957123,0.818865637957642,2181724
-0.276059369679107,0.515184813617355,2183291
0.539469680678081,-0.144979978045185,2183356
-1.53760871008449,0.3186027771932,2185290
0.203760487518858,-0.0442910969501295,2186951
0.339837285007312,0.209497587256006,2196212
0.00130462411864201,0.388157177797985,2199403
-0.770677623132054,-1.77333250135795,2200416
-0.445182136666549,0.250148936215473,2200813
0.23499624820799,0.309214269895931,2205389
-0.06220199524397,-0.550237703451116,2212664
-0.495050126996928,-0.104116038334316,2217034
0.785191144621404,-0.676973465612793,2218615
1.0316374287749,0.228370969604777,2219842
0.160447743169409,-0.912475670447298,2224150
-0.244575138941166,0.189381166040631,2228399
-0.0528892498903672,0.197047723543445,2228400
0.169848581518147,-1.50353855443974,2234271
0.804047570696013,-0.477691381355808,2234422
2.76152836265114,0.313121235497603,2237571
0.432539773469493,0.312985628660763,2244172
-0.808747336564926,0.596008422963018,2247869
0.945575579746878,0.225374416958777,2250648
0.414005277116674,-0.0100020368230596,2250836
-0.717513133882794,-0.0616587413891318,2267382
0.413474690623785,0.842983485295489,2269346
1.32201181572586,1.48935406778069,2271329
0.941678670341817,0.338510715497039,2274521
1.61884228196705,0.168620126775867,2276121
0.594736532753719,0.302282428427514,2278618
0.388024278315311,-0.595612836839548,2285214
-0.0064882660265753,0.30105074101661,2286108
-0.110011622226557,0.223183461976316,2293123
1.91296323421208,0.0578019792635311,2294852
1.68984250254724,0.271318392531297,2294873
-0.241009924333901,0.253344080653073,2296332
1.34517008258249,0.110774241554728,2305114
0.1398463761792,0.097755158523369,2305115
0.0262939678310156,0.329579211053166,2306459
-0.129737782905801,-0.140825322379604,2306893
0.918022441993667,0.147978231880029,2317120
-0.813887162869356,0.185640122855356,2319068
-0.117920526264864,0.399404858771098,2321962
-0.149353998993049,0.25789772216527,2331869
0.0200376902366858,0.281433653867367,2336735
-0.0196646963982746,-0.0812690803904124,2339674
-0.377629044045779,0.122456706427661,2340155
0.465243989067709,-0.803363797587071,2340322
-1.51846907320524,0.154515341279077,2350037
-0.0794268944045171,0.642028006314448,2352038
7.78487456228697,0.208558730213248,2359944
0.427817477967009,0.194710803154156,2381907
-0.406752225551744,0.13903509505028,2393207
-0.357468926190195,0.129695570758259,2395415
-0.364093707295572,0.177523863221186,2395943
-0.94500403638349,0.139652953468826,2401405
-0.358815283857279,0.207301249777269,2405144
1.40536806146303,0.317870179264963,2414406
0.569135494111559,0.199207298902402,2419459
-0.587481765169355,0.00326385682504337,2425694
-0.820573874172183,0.193833946906044,2426863
0.859535241324999,-0.923063166617468,2430773
-0.273694658754613,-0.105749917466708,2439458
0.353163251615868,0.0937712369630219,2443354
0.111807281246842,0.0369821638328497,2445526
0.107109829442257,-0.113066753846525,2448298
0.389481819396683,-0.296717216378974,2453577
0.217403669874207,0.223026111107214,2474709
1.43613765843677,0.058234627069894,2480056
-1.02818487011011,0.134188492585896,2480330
0.207789643317052,-0.215113184539222,2487135
-0.0283646731032773,0.193940910081538,2488660
-0.319894373691997,0.235427073209754,2490180
-0.355589451404267,0.148177377210264,2493534
1.55332142695912,0.172453781863147,2498991
0.311367239599287,0.00594262929030014,2500377
-0.190664289286602,0.21576180670684,2504802
0.478656179973817,0.226856281915656,2510402
0.786841006089776,-0.577821911882983,2520618
0.32664900291614,0.159777619424526,2559453
-1.16637048836455,0.127794951322972,277752
-0.734569084459688,0.171294908612408,308862
-0.429414865568093,0.206387979388987,58325
0.121156609826332,-0.207444536865412,92173
3.07375596716449,0.188478455081158,923666
0.0972811196579834,0.536859429727967,965005
-1.03209222394043,0.207752139835269,983079
