"lemdfirst_prg_original_shape_Flatness_250","lemdfirst_prg_original_shape_SurfaceVolumeRatio_250","sub"
-0.459319865085771,0.474349242614217,2010554
-1.80094697525141,4.06451863447176,2493534
-0.640495140688986,-0.365671970359192,2200813
1.4150518979952,-0.314568885530218,2116787
-1.6945783928603,1.75088930515183,1154608
-0.95899159444644,-0.115010320744544,2267382
0.978025873237056,-0.103970383034318,1181124
0.179915652836215,-0.607763872151286,2137799
-1.12689880153666,-0.21609791895031,1458656
0.639303496898558,-0.430427257576718,2269346
-0.586946436614921,-0.156512381241403,2092954
0.781301266089191,0.0166441432366772,2007309
-0.269256794405906,-0.578912964658264,1671370
