"letdfirst_gtv_original_shape_Elongation_250","letdfirst_gtv_original_firstorder_Skewness_250","sub"
-0.522921300890198,-0.570324284623787,1742294
0.867402022372234,1.72926278715233,2488660
-1.41676084657878,0.302297277701293,2085349
1.52693547950397,-0.647158696316222,2247869
1.68702481657745,-1.64946166861169,2157529
0.69394649705872,0.355288262088986,2119177
0.643018890597009,1.91906753947695,2010554
-0.81756838190949,0.48473672506999,2493534
1.15635261125309,-0.341899047601136,2200813
-0.403717959539449,-0.202663773767956,2116787
-0.759706523916265,0.218133972002018,1154608
0.538660919229387,0.119725515823906,2267382
0.895835340266142,-1.03454057048903,1181124
0.876391494816763,0.703309937307966,2137799
-0.369118792503449,2.32123335787937,1458656
0.392325037519407,0.133500246592757,2269346
-1.17108789421979,-0.74557352698002,2092954
0.545562226621066,-1.00473208756247,2007309
-1.2591088313862,-1.45220905418294,1671370
