"mkm6d_ptvper_wavelet.LHL_glszm_GrayLevelVariance_242","mkm6d_ptvper_wavelet.LHL_glcm_ClusterProminence_240","sub"
-0.523951795431674,-0.166579490188321,2217034
0.755276599877453,0.0604175889909103,2218615
1.53108524348668,1.28971928578823,2219842
0.0934031979166143,0.00242679040530965,2224150
-0.33079682909264,-0.0906133581235909,2228399
-0.302317648817709,-0.117275147859897,2228400
0.223532448488533,-0.0856550097146915,2234271
0.923906388601541,0.182399681787119,2234422
2.48321858421441,1.36029074576966,2237571
0.378444726695959,-0.0472533975579257,2244172
-0.766194761758547,-0.27559730363803,2247869
1.12506636005368,0.32580134650986,2250648
0.434838968111576,0.184010375087053,2250836
-0.59206663604825,-0.260469918788787,2267382
0.436439720282998,0.0169617345309539,2269346
1.26976420715485,0.266063185176546,2271329
0.913767907903009,0.122667025894545,2274521
1.03291399933667,0.416618921291539,2276121
0.552488429307077,0.0246674861683459,2278618
0.476540816216928,0.0459398999436405,2285214
-0.0783569416809822,-0.105884252504172,2286108
-0.387810647890764,-0.168770220003514,2293123
2.0774501588815,1.05031524955585,2294852
1.32953452338529,0.536341413441436,2294873
-0.379268405768206,-0.189010132759098,2296332
1.32454896737811,0.319248753582462,2305114
0.00181384269538555,-0.0638796411998619,2305115
0.151663551977947,-0.0170943658465839,2306459
0.141315399691344,-0.0927258441739285,2306893
0.909557160777519,0.13363572399341,2317120
-0.818777848664774,-0.263440365103787,2319068
0.0627042213481072,-0.127071917205283,2321962
-0.0124233553703263,-0.111474391971456,2331869
-0.292283557475601,-0.159872560968415,2336735
0.0778222876161851,-0.149789780273678,2339674
-0.489398897642691,-0.215505238796278,2340155
0.679771420268123,0.120644760536769,2340322
-1.5870999110867,-0.364891912935009,2350037
-0.189218471090233,-0.152606963839562,2352038
8.38138245581834,13.2933484439883,2359944
0.472749711465662,-0.00609504467318545,2381907
-0.295035429404594,-0.135998309324669,2393207
-0.210636077312097,-0.172129337123517,2395415
-0.159390110090572,-0.15440777054846,2395943
-0.912086335537152,-0.255822674909258,2401405
-0.255047897689641,-0.151514728776979,2405144
1.37279945547892,0.310768763749676,2414406
0.524990918630551,0.0379093499423788,2419459
-0.689578378714502,-0.241848262724113,2425694
-0.767217823118228,-0.274327718234231,2426863
0.670690674337838,0.147215915795784,2430773
-0.269531086406333,-0.120739750000642,2439458
0.348144400787602,0.162462246028606,2443354
0.203232135472343,-0.0401047650254248,2445526
0.102249672724879,-0.0932429711957669,2448298
0.368700361317921,-0.0216938942296264,2453577
0.217350609912578,-0.0293355940878154,2474709
1.59028884731071,0.33609716154196,2480056
-0.964719134066382,-0.278706658067476,2480330
0.0752927989398474,-0.126867215500491,2487135
-0.0620294372369739,-0.0192975516911651,2488660
-0.270325644579011,-0.160570375873303,2490180
-0.315020227938815,-0.161523804579064,2493534
1.17417413111305,0.292528164275072,2498991
0.320138678938364,-0.00618557569042963,2500377
-0.421309192513245,-0.230861039250501,2504802
0.441466378897794,0.0699806659640205,2510402
0.715845073945485,0.0746158227593152,2520618
0.421330837904422,-0.0124826316720526,2559453
-1.13105336985979,-0.333161844590147,277752
-0.744252168400915,-0.283376018476641,308862
-0.362843612679617,-0.088750864036668,58325
0.313643729389803,0.00200333651369832,92173
2.80112156991633,1.91960697219126,923666
0.0960730990462555,-0.134005622706025,965005
-0.98861586741064,-0.315371037922724,983079
