"lemd_prc_wavelet.HHH_glcm_ClusterShade_244","lemd_prc_wavelet.HHH_firstorder_Mean_241","lemd_prc_wavelet.LHH_glcm_ClusterShade_233","lemd_prc_wavelet.LHH_glcm_ClusterProminence_228","sub"
-0.00973905314192572,-0.544686874004293,-0.603907077839744,-0.0605663681513324,2498991
-0.0207848493986238,-0.256075323172055,-0.163121622923948,-0.173578462399373,1919296
-0.027861299664504,-0.295636923798479,-0.153711856137912,-0.189363335924157,2401405
-0.0195031017997797,0.634804717212741,-0.352352584544124,-0.194765223418798,1644034
-0.020958692964988,0.712189379290737,-0.202695340412151,-0.176483985506935,2405144
-0.0215274844000813,0.0991627936041367,4.58209514068234,0.531892536603455,2158329
0.0119605586443825,-0.182656093693506,-0.361349575678696,-0.184902699558291,2319068
-0.167723112272896,-0.771491363711831,-0.0894729219963881,-0.181773651871814,2504802
0.0363377715956768,0.255625811537094,-0.263489708313581,-0.160501065248552,2331869
-0.0289849242742271,0.134403925266211,0.961711515153279,-0.036102699867577,2317120
-0.127966487381956,-0.65887652437281,0.148150871732692,-0.169077076537446,2072215
0.241349235625978,0.67385296886011,0.315212275934715,-0.153152387779946,2228400
-0.121935285081237,0.673719976673381,-0.206262221738402,-0.178509200358,2145166
0.00563321407428501,0.550914771383323,-0.282786602544567,-0.107827673768107,1692385
0.0250787632437322,1.60894706050497,-0.236406606867874,-0.181188395152994,2109902
-0.0547370299098929,2.28211439138683,-1.1325910594092,0.233638757505832,2219842
0.165045795575814,0.89788950472605,-0.541019813970999,-0.00234436905341561,2520618
0.0318648787032155,0.307687622862061,-0.0118314564835109,-0.173292780817922,2419459
0.0174809876548758,-0.97035241656009,0.91495498422398,0.0157942335821433,2276121
0.0248627656672662,0.0331690587093185,-0.334241688008086,-0.194512174402252,2350037
-0.0431405311084732,-0.624186415581933,0.82085245490187,0.331211965141432,2001182
0.000695537577578819,0.273510470808807,-0.156493745000765,-0.102534083282482,2278618
-0.368759115589683,-0.612863226047163,-0.260406517452354,-0.168150709920492,1740845
-0.119734603030686,0.0316763339049107,-0.095649638589163,-0.179289255683068,2321962
-0.0956012588625211,-0.475723210100505,0.0700768940371273,-0.167647647983003,2212664
0.115044482670129,-0.257831238539066,-1.60937332196616,0.0922324543647746,2453577
-0.152857574710449,-0.033413347098722,-1.07426504387472,0.0454958914686873,2224150
-0.0118856128714542,0.702746186566255,-0.164240762339427,-0.188478758883144,1967281
-0.587466365605775,-0.508497545543542,-0.0361089850002438,-0.133121027839627,1742294
-0.00573154753203529,0.576176502932061,-0.234935289271253,-0.164695877297199,2488660
-0.083012665310769,0.130515374334864,-0.00731827062127251,-0.151336852173309,2085349
-0.182937897679688,1.03593784786201,-0.229301077126904,-0.183311267992055,2247869
-0.0401392898008396,-0.793968434690513,0.300096522776887,-0.167393553391572,2157529
-0.0628931858985296,0.471349097761999,0.234508247064918,0.0131751885281434,2119177
-0.345942291656312,-2.09431939206288,0.422319048273007,-0.00540328712385414,2010554
-0.0158711190826254,-1.18067683243983,-0.280786860034679,-0.173396114606694,2493534
-0.044327768233459,-0.261490703686327,-0.266617265841404,-0.185650132374691,2200813
-0.0234038173668515,0.0763970793050632,-0.414827842723765,-0.182263783794767,2116787
0.0660544034593735,-0.635560815709429,0.0599859509390894,-0.156431125305621,1154608
0.164785377413764,1.37015513581501,-0.233901527064558,-0.18042568468643,2267382
-0.220733316618053,0.453091080350202,0.0274518957650843,-0.103296623279904,1181124
1.0751006296873,-1.70253760480995,-0.591934601360435,-0.0708903747726368,2137799
0.159181521251051,0.272335243083091,-0.0682866358336452,-0.160800054013968,1458656
-4.4932373049471,-1.67633458390035,-0.796747156843989,1.39682049323928,2269346
-0.0192450788774732,0.317866735616579,-0.124550140778884,-0.153838916216414,2092954
0.0652930092936596,0.543049443053611,-0.347579375158358,-0.162966454567672,2007309
-0.0685332151502946,-0.338759342949073,0.475413533308987,-0.058239784452698,1671370
